"Time, s","Climb, m/s","Specific excess power, m/s",RPM,"Propeller efficiency, %","Manifold pressure, atm","Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²","Turn rate, deg/s"
0.0,-0.5,-28.6,2999,69,1.80,1325,401,38.9,100,624,624,14,0.51,15159.6,-1.34,2.7
0.1,-0.3,-29.1,2999,69,1.80,1325,402,38.9,100,624,624,14,0.51,15159.6,-1.39,2.3
0.2,-0.1,-27.9,2999,69,1.80,1325,403,38.9,100,623,624,14,0.51,15159.6,-1.34,1.5
0.3,-0.1,-26.7,2999,69,1.80,1325,403,38.8,100,623,623,14,0.51,15111.5,-1.30,0.7
0.4,0.0,-25.7,2999,69,1.80,1325,404,38.8,100,622,622,14,0.51,15063.4,-1.26,2.0
0.5,0.3,-26.3,2999,69,1.80,1325,404,38.8,100,622,622,14,0.51,15063.4,-1.32,2.5
0.6,0.5,-26.8,2999,69,1.80,1325,405,38.8,100,621,621,14,0.51,15015.5,-1.37,1.8
0.7,0.5,-27.3,2999,69,1.80,1325,406,38.8,100,621,621,14,0.51,15015.5,-1.41,1.4
0.8,0.9,-26.1,2999,70,1.80,1325,407,38.7,100,620,621,14,0.51,15015.5,-1.36,3.8
0.9,1.6,-25.0,2999,70,1.80,1325,408,38.7,100,620,620,14,0.50,14967.6,-1.32,4.4
1.0,2.1,-24.1,2999,70,1.80,1325,408,38.7,100,619,620,14,0.50,14967.6,-1.28,3.1
1.1,2.3,-24.7,2999,70,1.80,1325,409,38.7,100,619,619,15,0.50,14929.6,-1.34,1.5
1.2,2.4,-25.3,2999,70,1.80,1325,409,38.7,100,618,619,15,0.50,14929.6,-1.39,2.0
1.3,2.7,-25.8,2999,70,1.80,1325,410,38.6,100,618,618,15,0.50,14881.9,-1.44,2.5
1.4,2.9,-24.5,2999,70,1.80,1325,410,38.6,100,617,618,15,0.50,14881.9,-1.39,2.7
1.5,3.7,-23.4,2999,70,1.80,1325,412,38.6,100,617,617,16,0.50,14844.0,-1.34,6.1
1.6,5.0,-22.4,2999,70,1.80,1325,413,38.6,100,616,617,16,0.50,14844.0,-1.30,8.5
1.7,6.5,-22.7,2999,70,1.80,1325,414,38.5,100,616,616,17,0.50,14806.3,-1.35,8.3
1.8,8.0,-23.0,2999,70,1.80,1325,415,38.5,100,615,616,17,0.50,14806.3,-1.40,7.1
1.9,9.3,-23.3,2998,70,1.80,1325,416,38.5,100,614,615,18,0.50,14768.6,-1.45,7.0
2.0,10.7,-23.1,2998,71,1.80,1325,416,38.5,100,614,614,19,0.50,14731.0,-1.49,6.9
2.1,12.1,-22.9,2998,71,1.80,1325,417,38.4,100,613,614,20,0.50,14740.8,-1.52,7.3
2.2,13.3,-22.7,2998,71,1.80,1325,418,38.4,100,612,613,21,0.50,14703.3,-1.55,7.7
2.3,15.2,-22.1,2998,71,1.80,1325,419,38.4,100,612,612,23,0.50,14675.6,-1.58,7.9
2.4,16.4,-21.6,2998,71,1.80,1324,419,38.4,100,611,612,25,0.50,14695.3,-1.61,7.2
2.5,17.6,-21.1,2998,71,1.80,1324,420,38.3,100,610,611,26,0.50,14657.9,-1.63,6.0
2.6,18.7,-20.3,2998,71,1.80,1324,421,38.3,100,609,610,28,0.50,14630.4,-1.65,6.1
2.7,19.7,-19.6,2998,71,1.80,1324,422,38.3,100,609,610,30,0.50,14650.0,-1.67,6.8
2.8,21.0,-19.0,2998,71,1.80,1324,423,38.2,100,608,609,32,0.50,14622.6,-1.69,7.0
2.9,22.5,-18.0,2998,71,1.80,1324,424,38.2,100,607,608,34,0.50,14595.3,-1.71,6.6
3.0,23.7,-17.2,2998,71,1.80,1324,426,38.1,100,606,607,37,0.49,14577.8,-1.72,7.2
3.1,24.8,-16.4,2998,71,1.80,1324,426,38.1,100,605,606,39,0.49,14550.6,-1.73,7.0
3.2,25.8,-15.3,2998,71,1.80,1324,427,38.1,100,604,606,42,0.49,14580.1,-1.75,4.8
3.3,26.4,-14.4,2998,71,1.80,1324,428,38.0,100,603,605,44,0.49,14553.0,-1.75,4.7
3.4,27.4,-13.5,2998,72,1.80,1324,430,38.0,100,602,604,47,0.49,14535.8,-1.76,6.5
