"Time, s","Climb, m/s","Specific excess power, m/s",RPM,"Propeller efficiency, %","Manifold pressure, atm","Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²","Turn rate, deg/s"
0.0,22.1,-16.7,2998,71,1.80,1251,403,37.9,100,591,602,379,0.49,17699.6,-1.88,8.9
0.1,26.1,-16.0,2998,72,1.80,1250,409,37.9,100,590,601,382,0.49,17682.6,-1.88,17.9
0.2,30.1,-15.3,2997,72,1.80,1250,412,37.8,100,589,600,385,0.49,17665.7,-1.88,21.0
0.3,35.7,-14.9,2997,72,1.80,1249,413,37.8,100,588,599,388,0.49,17648.9,-1.97,22.4
0.4,40.9,-14.6,2997,72,1.80,1248,413,37.7,100,587,598,392,0.49,17642.0,-2.05,19.7
0.5,45.4,-14.3,2996,72,1.80,1247,412,37.7,100,586,597,396,0.49,17635.1,-2.12,16.0
0.6,48.4,-12.7,2996,72,1.80,1246,412,37.6,100,584,596,400,0.49,17628.3,-2.19,16.5
0.7,52.4,-11.3,2996,72,1.80,1245,411,37.6,100,583,594,407,0.49,17605.2,-2.25,12.7
0.8,53.9,-10.0,2996,72,1.80,1244,411,37.5,100,581,593,411,0.49,17598.6,-2.30,8.1
0.9,55.2,-11.2,2996,72,1.80,1242,413,37.4,100,580,591,418,0.48,17575.9,-2.53,7.1
1.0,56.7,-12.3,2996,72,1.80,1241,416,37.4,100,578,590,423,0.48,17579.4,-2.74,11.9
1.1,60.0,-13.3,2996,73,1.80,1240,420,37.3,100,577,589,429,0.48,17592.8,-2.93,17.3
1.2,64.1,-11.6,2996,73,1.80,1239,422,37.2,100,575,587,435,0.48,17560.9,-3.00,18.4
1.3,67.6,-10.2,2995,73,1.80,1237,422,37.2,100,573,585,442,0.48,17539.1,-3.07,14.4
1.4,69.2,-8.9,2995,73,1.80,1236,421,37.1,100,572,584,448,0.48,17552.9,-3.13,9.0
1.5,70.1,-8.5,2995,73,1.80,1235,422,37.0,100,570,582,455,0.48,17531.6,-3.28,6.0
1.6,71.3,-8.3,2995,73,1.80,1233,424,36.9,100,568,581,462,0.48,17555.4,-3.41,9.5
1.7,73.9,-8.0,2995,73,1.80,1231,426,36.9,100,566,579,471,0.47,17554.2,-3.53,12.2
1.8,75.5,-7.2,2995,73,1.80,1230,427,36.8,100,564,577,478,0.47,17533.7,-3.64,10.7
1.9,76.7,-6.4,2995,73,1.80,1229,428,36.7,100,563,576,484,0.47,17548.0,-3.73,7.9
2.0,77.9,-5.8,2995,73,1.80,1227,430,36.6,100,560,574,494,0.47,17557.4,-3.82,7.3
2.1,78.9,-4.7,2995,74,1.80,1225,432,36.5,100,558,572,502,0.47,17547.5,-3.90,7.2
2.2,79.8,-3.8,2995,74,1.79,1224,433,36.5,100,557,570,508,0.47,17518.2,-3.97,7.8
2.3,81.1,-3.0,2995,74,1.79,1222,434,36.4,100,555,569,517,0.47,17562.6,-4.03,9.1
2.4,82.0,-1.9,2995,74,1.79,1221,435,36.3,100,553,567,524,0.46,17543.6,-4.09,7.8
2.5,82.6,-0.9,2995,74,1.79,1219,436,36.2,100,551,565,534,0.46,17554.3,-4.14,4.6
2.6,82.8,0.0,2995,74,1.79,1218,437,36.1,100,549,564,541,0.46,17579.4,-4.19,3.6
2.7,83.0,1.0,2995,74,1.79,1216,439,36.1,100,547,562,549,0.46,17571.0,-4.23,2.9
2.8,83.0,1.9,2995,74,1.79,1215,440,36.0,100,545,560,558,0.46,17572.7,-4.26,0.0
2.9,82.8,2.7,2995,74,1.79,1213,441,35.9,100,544,559,565,0.46,17598.2,-4.29,0.0
3.0,82.5,3.5,2995,74,1.79,1212,442,35.8,100,542,557,574,0.46,17600.4,-4.33,0.0
3.1,82.2,4.1,2995,74,1.79,1210,444,35.7,100,539,555,584,0.45,17612.7,-4.35,0.0
3.2,81.9,4.7,2995,75,1.79,1208,446,35.7,100,538,553,592,0.45,17605.7,-4.38,0.0
3.3,81.7,5.2,2996,75,1.79,1207,447,35.6,100,536,552,599,0.45,17631.7,-4.40,0.0
3.4,81.4,5.6,2996,75,1.79,1205,448,35.5,100,534,550,608,0.45,17635.0,-4.42,1.9
3.5,81.2,6.0,2996,75,1.79,1204,450,35.4,100,532,549,616,0.45,17671.1,-4.44,0.0
3.6,80.9,6.4,2996,75,1.79,1202,451,35.4,100,531,547,625,0.45,17674.8,-4.46,0.0
3.7,80.5,6.7,2996,75,1.79,1201,453,35.3,100,529,545,633,0.45,17669.0,-4.47,0.0
3.8,80.3,7.0,2996,75,1.79,1199,454,35.2,100,528,544,640,0.45,17695.7,-4.48,0.0
3.9,80.1,8.6,2996,75,1.79,1198,455,35.1,100,526,543,648,0.44,17732.2,-4.41,0.0
4.0,79.9,10.1,2996,75,1.79,1196,457,35.1,100,524,541,656,0.44,17727.1,-4.33,0.0
4.1,79.6,11.4,2996,76,1.79,1195,458,35.0,100,522,540,665,0.44,17773.7,-4.27,0.0
4.2,79.4,11.2,2996,76,1.79,1193,459,34.9,100,521,538,673,0.44,17769.0,-4.30,0.0
4.3,79.1,11.0,2996,76,1.79,1192,461,34.9,100,519,537,681,0.44,17806.0,-4.33,0.0
4.4,79.0,10.9,2996,76,1.79,1191,462,34.8,100,518,535,688,0.44,17791.9,-4.36,0.0
4.5,78.7,12.1,2996,76,1.79,1189,463,34.7,100,516,534,696,0.44,17829.2,-4.29,0.0
4.6,78.5,13.2,2996,76,1.79,1188,464,34.7,100,515,533,704,0.44,17866.5,-4.23,0.0
4.7,78.3,14.2,2996,76,1.79,1186,465,34.6,100,513,531,712,0.44,17862.8,-4.17,0.0
4.8,78.1,15.0,2996,76,1.79,1185,466,34.5,100,512,530,719,0.44,17890.6,-4.13,0.0
4.9,77.8,15.8,2996,76,1.79,1183,468,34.5,100,510,528,729,0.43,17907.0,-4.08,0.0
5.0,77.6,16.5,2996,76,1.79,1182,469,34.4,100,509,527,737,0.43,17944.8,-4.04,0.8
5.1,77.4,17.1,2996,76,1.79,1180,470,34.3,100,507,526,745,0.43,17982.7,-4.00,0.0
5.2,77.2,17.7,2996,77,1.79,1179,471,34.3,100,506,525,751,0.43,18001.0,-3.97,0.0
5.3,77.0,18.2,2996,77,1.79,1178,472,34.2,100,504,523,759,0.43,17998.6,-3.94,0.0
5.4,76.8,18.6,2996,77,1.79,1176,473,34.1,100,503,522,767,0.43,18036.8,-3.91,0.0
5.5,76.7,19.0,2996,77,1.79,1175,474,34.1,100,502,521,775,0.43,18075.0,-3.89,0.0
5.6,76.5,19.4,2997,77,1.79,1173,475,34.0,100,500,519,783,0.43,18073.2,-3.87,0.0
5.7,76.3,19.7,2997,77,1.79,1172,476,34.0,100,499,518,790,0.43,18101.9,-3.85,0.0
