"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear,"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %[1]","Mixture, %[2]","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
35.0,1595,1595,545,545,2350,2350,1.61,1.61,92.2,0.00,89.6,87,87,0,100,100,00:00,2715,-5,100,100,0,0,0,0.0,0,612,699,45465.8,-3926.1
35.1,1594,1594,547,547,2350,2350,1.61,1.61,92.2,-0.01,89.4,88,88,0,100,100,00:00,2725,-5,100,100,0,0,0,0.0,0,611,698,45553.1,-3926.1
35.2,1595,1595,544,544,2350,2350,1.61,1.61,92.2,-0.01,89.5,87,87,0,100,100,00:00,2732,-5,100,100,0,0,0,0.0,0,611,699,45635.7,-3926.1
35.3,1594,1594,547,547,2350,2350,1.61,1.61,92.2,-0.01,89.4,88,88,0,100,100,00:00,2741,-5,100,100,0,0,0,0.0,0,611,698,45705.9,-3926.1
35.4,1594,1594,547,547,2350,2350,1.61,1.61,92.2,-0.02,89.3,88,88,0,100,100,00:00,2751,-5,100,100,0,0,0,0.0,0,610,698,45803.0,-3926.1
35.5,1594,1594,548,549,2350,2350,1.61,1.61,92.2,-0.03,89.2,88,88,0,100,100,00:00,2760,-5,100,100,0,0,0,0.0,0,610,698,45867.7,-3926.1
35.6,1594,1594,549,549,2350,2350,1.61,1.61,86.6,-0.04,89.2,88,88,0,100,100,00:00,2769,-5,100,100,0,0,0,0.0,0,610,698,45959.7,-3609.2
35.7,1595,1595,540,540,2350,2350,1.61,1.61,86.6,-0.04,89.2,86,86,0,100,100,00:00,2779,-5,100,100,0,0,0,0.0,0,610,698,46078.5,-3609.2
35.8,1595,1595,539,539,2350,2350,1.61,1.61,86.6,-0.03,89.3,86,86,0,100,100,00:00,2786,-5,100,100,0,0,0,0.0,0,610,699,46207.2,-3609.2
35.9,1595,1595,541,541,2350,2350,1.61,1.61,86.6,-0.01,89.2,87,87,0,100,100,00:00,2795,-5,100,100,0,0,0,0.0,0,610,699,46269.4,-3609.2
36.0,1595,1595,543,543,2350,2350,1.61,1.61,86.6,0.00,89.1,87,87,0,100,100,00:00,2807,-5,100,100,0,0,0,0.0,0,610,699,46392.2,-3609.2
36.1,1595,1595,539,539,2350,2350,1.61,1.61,86.6,0.01,89.1,86,86,0,100,100,00:00,2814,-5,100,100,0,0,0,0.0,0,609,699,46461.6,-3609.2
36.2,1595,1595,545,545,2350,2350,1.61,1.61,86.6,0.01,89.1,87,87,0,100,100,00:00,2823,-5,100,100,0,0,0,0.0,0,609,699,46546.9,-3609.2
36.3,1595,1595,539,539,2350,2350,1.61,1.61,86.6,0.02,89.0,86,86,0,100,100,00:00,2831,-4,100,100,0,0,0,0.0,0,609,699,46619.6,-3609.2
36.4,1595,1595,545,545,2350,2350,1.61,1.61,86.6,0.02,88.9,87,87,0,100,100,00:00,2840,-4,100,100,0,0,0,0.0,0,608,698,46667.2,-3609.2
36.5,1594,1594,547,547,2350,2350,1.61,1.61,86.6,0.01,88.8,88,88,0,100,100,00:00,2851,-4,100,100,0,0,0,0.0,0,607,698,46775.1,-3609.2
36.6,1594,1594,547,547,2350,2350,1.61,1.61,88.4,0.00,88.8,88,88,0,100,100,00:00,2858,-4,100,100,0,0,0,0.0,0,607,698,46852.8,-3707.3
36.7,1594,1594,547,547,2350,2350,1.61,1.61,88.4,0.00,88.8,88,88,0,100,100,00:00,2866,-4,100,100,0,0,0,0.0,0,607,698,46938.0,-3707.3
36.8,1594,1594,547,547,2350,2350,1.61,1.61,88.4,0.00,88.9,88,88,0,100,100,00:00,2875,-4,100,100,0,0,0,0.0,0,608,700,47084.7,-3707.3
36.9,1594,1594,548,548,2350,2350,1.61,1.61,88.4,-0.01,88.7,88,88,0,100,100,00:00,2884,-4,100,100,0,0,0,0.0,0,606,698,47086.5,-3707.3
37.0,1595,1595,540,540,2350,2350,1.61,1.61,88.4,-0.02,88.9,86,86,0,100,100,00:00,2894,-4,100,100,0,0,0,0.0,0,607,700,47273.8,-3707.3
37.1,1595,1595,537,537,2350,2350,1.61,1.61,88.4,0.00,88.9,86,86,0,100,100,00:00,2903,-4,100,100,0,0,0,0.0,0,607,700,47359.7,-3707.3
37.2,1594,1594,548,548,2350,2350,1.61,1.61,88.4,0.01,88.9,88,88,0,100,100,00:00,2910,-4,100,100,0,0,0,0.0,0,606,700,47425.4,-3707.3
37.3,1595,1595,539,540,2350,2350,1.61,1.61,88.4,0.03,88.9,86,86,0,100,100,00:00,2920,-3,100,100,0,0,0,0.0,0,606,700,47533.0,-3707.3
37.4,1595,1595,541,541,2350,2350,1.61,1.61,88.4,0.05,88.8,87,87,0,100,100,00:00,2929,-3,100,100,0,0,0,0.0,0,606,699,47591.3,-3707.3
37.5,1595,1595,539,539,2350,2350,1.61,1.61,88.4,0.04,88.8,86,86,0,100,100,00:00,2938,-3,100,100,0,0,0,0.0,0,605,699,47669.1,-3707.3
37.6,1595,1595,545,545,2350,2350,1.61,1.61,89.0,0.03,88.8,87,87,0,100,100,00:00,2947,-3,100,100,0,0,0,0.0,0,605,699,47734.2,-3741.4
37.7,1595,1595,543,543,2350,2350,1.61,1.61,89.0,0.02,88.8,87,87,0,100,100,00:00,2957,-3,100,100,0,0,0,0.0,0,604,698,47829.3,-3741.4
37.8,1595,1595,545,545,2350,2350,1.61,1.61,89.0,0.02,88.8,87,87,0,100,100,00:00,2964,-3,100,100,0,0,0,0.0,0,604,699,47907.6,-3741.4
37.9,1594,1594,547,547,2350,2350,1.61,1.61,89.0,0.01,88.8,88,88,0,100,100,00:00,2975,-3,100,100,0,0,0,0.0,0,604,698,47993.6,-3741.4
38.0,1594,1594,548,548,2350,2350,1.61,1.61,89.0,0.00,88.8,88,88,0,100,100,00:00,2984,-3,100,100,0,0,0,0.0,0,603,698,48060.7,-3741.4
38.1,1594,1594,547,547,2350,2350,1.61,1.61,89.0,-0.01,88.9,88,88,0,100,100,00:00,2992,-3,100,100,0,0,0,0.0,0,603,698,48153.1,-3741.4
38.2,1595,1595,539,539,2350,2350,1.61,1.61,89.0,0.01,89.1,86,86,0,100,100,00:00,3001,-3,100,100,0,0,0,0.0,0,604,699,48307.9,-3741.4
38.3,1595,1595,537,537,2350,2350,1.61,1.61,89.0,0.02,89.1,86,86,0,100,100,00:00,3010,-3,100,100,0,0,0,0.0,0,603,699,48395.4,-3741.4
38.4,1595,1595,541,541,2350,2350,1.61,1.61,89.0,0.02,89.1,87,87,0,100,100,00:00,3020,-3,100,100,0,0,0,0.0,0,603,699,48470.0,-3741.4
38.5,1595,1595,539,539,2350,2350,1.61,1.61,89.0,0.02,89.2,86,86,0,100,100,00:00,3029,-3,100,100,0,0,0,0.0,0,603,699,48552.8,-3741.4
38.6,1595,1595,539,539,2350,2350,1.61,1.61,90.1,0.02,89.2,86,86,0,100,100,00:00,3038,-3,100,100,0,0,0,0.0,0,602,699,48643.0,-3810.2
38.7,1595,1595,541,541,2350,2350,1.61,1.61,90.1,0.02,89.3,87,87,0,100,100,00:00,3046,-3,100,100,0,0,0,0.0,0,602,699,48724.7,-3810.2
38.8,1595,1595,539,539,2350,2350,1.61,1.61,90.1,0.02,89.3,86,86,0,100,100,00:00,3055,-3,100,100,0,0,0,0.0,0,602,699,48809.8,-3810.2
38.9,1595,1595,545,545,2350,2350,1.61,1.61,90.1,0.02,89.3,87,87,0,100,100,00:00,3064,-3,100,100,0,0,0,0.0,0,601,699,48883.6,-3810.2
39.0,1594,1594,547,547,2350,2350,1.61,1.61,90.1,0.00,89.3,88,88,0,100,100,00:00,3073,-3,100,100,0,0,0,0.0,0,601,698,48952.6,-3810.2
39.1,1594,1594,547,547,2350,2350,1.61,1.61,90.1,0.00,89.4,87,87,0,100,100,00:00,3083,-3,100,100,0,0,0,0.0,0,601,699,49082.2,-3810.2
39.2,1594,1594,547,547,2350,2350,1.61,1.61,90.1,-0.01,89.4,88,88,0,100,100,00:00,3090,-3,100,100,0,0,0,0.0,0,600,698,49111.0,-3810.2
39.3,1594,1594,548,548,2350,2350,1.61,1.61,90.1,-0.01,89.4,88,88,0,100,100,00:00,3101,-3,100,100,0,0,0,0.0,0,600,699,49245.1,-3810.2
39.4,1594,1594,547,547,2350,2350,1.61,1.61,90.1,-0.01,89.5,87,87,0,100,100,00:00,3109,-3,100,100,0,0,0,0.0,0,599,698,49320.1,-3810.2
39.5,1594,1594,548,548,2350,2350,1.61,1.61,90.1,-0.02,89.5,88,88,0,100,100,00:00,3118,-3,100,100,0,0,0,0.0,0,599,698,49379.4,-3810.2
39.6,1595,1595,539,539,2350,2350,1.61,1.61,91.8,0.00,89.7,86,86,0,100,100,00:00,3128,-3,100,100,0,0,0,0.0,0,600,699,49561.7,-3902.2
39.7,1595,1595,539,539,2350,2350,1.61,1.61,91.8,0.00,89.7,86,86,0,100,100,00:00,3135,-3,100,100,0,0,0,0.0,0,599,699,49607.8,-3902.2
39.8,1595,1595,541,540,2350,2350,1.61,1.61,91.8,0.01,89.7,87,87,0,100,100,00:00,3144,-3,100,100,0,0,0,0.0,0,599,699,49696.3,-3902.2
39.9,1595,1595,543,543,2350,2350,1.61,1.61,91.8,0.02,89.7,87,87,0,100,100,00:00,3156,-3,100,100,0,0,0,0.0,0,598,699,49796.9,-3902.2
40.0,1595,1595,539,539,2350,2350,1.61,1.61,91.8,0.02,89.8,86,86,0,100,100,00:00,3163,-3,100,100,0,0,0,0.0,0,598,699,49876.1,-3902.2
40.1,1595,1595,544,544,2350,2350,1.61,1.61,91.8,0.02,89.8,87,87,0,100,100,00:00,3172,-3,100,100,0,0,0,0.0,0,598,699,49967.9,-3902.2
40.2,1595,1595,543,543,2350,2350,1.61,1.61,91.8,0.01,89.7,87,87,0,100,100,00:00,3182,-3,100,100,0,0,0,0.0,0,597,699,50038.9,-3902.2
40.3,1595,1595,543,543,2350,2350,1.61,1.61,91.8,0.01,89.7,87,87,0,100,100,00:00,3191,-3,100,100,0,0,0,0.0,0,597,699,50133.9,-3902.2
40.4,1594,1594,547,547,2350,2350,1.61,1.61,91.8,0.00,89.7,87,87,0,100,100,00:00,3199,-3,100,100,0,0,0,0.0,0,597,698,50193.3,-3902.2
40.5,1594,1594,546,546,2350,2350,1.61,1.61,91.8,-0.01,89.7,87,87,0,100,100,00:00,3208,-3,100,100,0,0,0,0.0,0,596,698,50279.4,-3902.2
40.6,1594,1594,547,547,2350,2350,1.61,1.61,86.5,-0.03,89.7,88,88,0,100,100,00:00,3217,-3,100,100,0,0,0,0.0,0,596,698,50343.4,-3608.9
40.7,1594,1594,547,547,2350,2350,1.61,1.61,86.5,-0.05,89.7,88,88,0,100,100,00:00,3227,-3,100,100,0,0,0,0.0,0,595,698,50435.4,-3608.9
40.8,1595,1595,538,538,2350,2350,1.61,1.61,86.5,-0.03,89.9,86,86,0,100,100,00:00,3236,-3,100,100,0,0,0,0.0,0,596,699,50608.3,-3608.9
40.9,1595,1595,536,536,2350,2350,1.61,1.61,86.5,-0.01,89.9,86,86,0,100,100,00:00,3245,-3,100,100,0,0,0,0.0,0,596,699,50706.1,-3608.9
41.0,1595,1595,538,538,2350,2350,1.61,1.61,86.5,0.01,89.9,86,86,0,100,100,00:00,3253,-3,100,100,0,0,0,0.0,0,596,699,50788.8,-3608.9
41.1,1595,1595,540,540,2350,2350,1.61,1.61,86.5,0.01,89.8,86,86,0,100,100,00:00,3262,-3,100,100,0,0,0,0.0,0,595,699,50845.1,-3608.9
41.2,1595,1595,538,538,2350,2350,1.61,1.61,86.5,0.02,89.8,86,86,0,100,100,00:00,3272,-3,100,100,0,0,0,0.0,0,595,699,50943.6,-3608.9
41.3,1595,1595,538,538,2350,2350,1.61,1.61,86.5,0.02,89.8,86,86,0,100,100,00:00,3281,-3,100,100,0,0,0,0.0,0,595,699,51025.8,-3608.9
41.4,1595,1595,540,540,2350,2350,1.61,1.61,86.5,0.01,89.7,86,86,0,100,100,00:00,3288,-3,100,100,0,0,0,0.0,0,594,698,51067.5,-3608.9
41.5,1595,1595,542,542,2350,2350,1.61,1.61,86.5,0.00,89.7,87,87,0,100,100,00:00,3300,-3,100,100,0,0,0,0.0,0,594,698,51189.5,-3608.9
41.6,1595,1595,543,543,2350,2350,1.61,1.61,88.5,-0.02,89.6,87,87,0,100,100,00:00,3307,-3,100,100,0,0,0,0.0,0,593,698,51237.4,-3720.8
41.7,1594,1594,545,545,2350,2350,1.61,1.61,88.5,-0.02,89.6,87,87,0,100,100,00:00,3318,-3,100,100,0,0,0,0.0,0,593,698,51354.5,-3720.8
41.8,1594,1594,545,545,2350,2350,1.61,1.61,88.5,-0.03,89.6,87,87,0,100,100,00:00,3326,-3,100,100,0,0,0,0.0,0,593,698,51439.8,-3720.8
41.9,1594,1594,546,546,2350,2350,1.61,1.61,88.5,-0.03,89.6,87,87,0,100,100,00:00,3335,-3,100,100,0,0,0,0.0,0,592,698,51529.6,-3720.8
42.0,1594,1594,545,545,2350,2350,1.61,1.61,88.5,-0.03,89.5,87,87,0,100,100,00:00,3343,-3,100,100,0,0,0,0.0,0,592,698,51616.5,-3720.8
42.1,1595,1595,536,536,2350,2350,1.61,1.61,88.5,-0.03,89.7,86,86,0,100,100,00:00,3354,-3,100,100,0,0,0,0.0,0,593,700,51785.8,-3720.8
42.2,1594,1594,546,546,2350,2350,1.61,1.61,88.5,-0.03,89.5,88,88,0,100,100,00:00,3361,-3,100,100,0,0,0,0.0,0,591,698,51771.2,-3720.8
42.3,1595,1595,538,538,2350,2350,1.61,1.61,88.5,-0.03,89.6,86,86,0,100,100,00:00,3371,-3,100,100,0,0,0,0.0,0,592,699,51944.6,-3720.8
42.4,1594,1594,546,546,2350,2350,1.61,1.61,88.5,-0.04,89.4,88,88,0,100,100,00:00,3378,-3,100,100,0,0,0,0.0,0,591,698,51924.8,-3720.8
42.5,1595,1595,538,538,2350,2350,1.61,1.61,88.5,-0.04,89.6,86,86,0,100,100,00:00,3387,-3,100,100,0,0,0,0.0,0,592,699,52099.6,-3720.8
42.6,1595,1595,542,542,2350,2350,1.61,1.61,90.4,-0.04,89.5,87,87,0,100,100,00:00,3399,-3,100,100,0,0,0,0.0,0,591,699,52173.4,-3823.7
42.7,1595,1595,541,541,2350,2350,1.61,1.61,90.4,-0.03,89.4,87,87,0,100,100,00:00,3408,-3,100,100,0,0,0,0.0,0,591,699,52259.0,-3823.7
42.8,1595,1595,542,542,2350,2350,1.61,1.61,90.4,-0.02,89.4,87,87,0,100,100,00:00,3415,-3,100,100,0,0,0,0.0,0,590,699,52334.8,-3823.7
42.9,1595,1595,541,541,2350,2350,1.61,1.61,90.4,-0.02,89.4,87,87,0,100,100,00:00,3425,-3,100,100,0,0,0,0.0,0,590,699,52435.1,-3823.7
43.0,1595,1595,541,541,2350,2350,1.61,1.61,90.4,-0.01,89.4,87,87,0,100,100,00:00,3434,-3,100,100,0,0,0,0.0,0,590,699,52521.8,-3823.7
43.1,1594,1594,545,544,2350,2350,1.61,1.61,90.4,-0.01,89.3,87,87,0,100,100,00:00,3443,-3,100,100,0,0,0,0.0,0,589,698,52597.4,-3823.7
43.2,1594,1594,544,544,2350,2350,1.61,1.61,90.4,-0.01,89.3,87,87,0,100,100,00:00,3453,-3,100,100,0,0,0,0.0,0,589,699,52698.5,-3823.7
43.3,1594,1594,544,544,2350,2350,1.61,1.61,90.4,-0.01,89.3,87,87,0,100,100,00:00,3460,-3,100,100,0,0,0,0.0,0,589,699,52766.0,-3823.7
43.4,1594,1594,546,546,2350,2350,1.61,1.61,90.4,-0.02,89.2,87,87,0,100,100,00:00,3469,-3,100,100,0,0,0,0.0,0,588,698,52831.2,-3823.7
43.5,1594,1594,546,546,2350,2350,1.61,1.61,90.4,-0.03,89.2,88,88,0,100,100,00:00,3479,-3,100,100,0,0,0,0.0,0,588,698,52919.9,-3823.7
43.6,1595,1595,537,537,2350,2350,1.61,1.61,92.1,-0.01,89.4,86,86,0,100,100,00:00,3488,-3,100,100,0,0,0,0.0,0,589,699,53093.1,-3919.7
43.7,1595,1595,536,535,2350,2350,1.61,1.61,92.1,0.01,89.4,86,86,0,100,100,00:00,3497,-3,100,100,0,0,0,0.0,0,588,699,53179.3,-3919.7
43.8,1595,1595,537,537,2350,2350,1.61,1.61,92.1,0.03,89.4,86,86,0,100,100,00:00,3505,-3,100,100,0,0,0,0.0,0,588,700,53265.3,-3919.7
43.9,1595,1595,536,536,2350,2350,1.61,1.61,92.1,0.05,89.4,86,86,0,100,100,00:00,3514,-3,100,100,0,0,0,0.0,0,588,700,53356.2,-3919.7
44.0,1595,1595,539,539,2350,2350,1.61,1.61,92.1,0.04,89.3,86,86,0,100,100,00:00,3523,-3,100,100,0,0,0,0.0,0,587,699,53387.5,-3919.7
44.1,1595,1595,542,542,2350,2350,1.61,1.61,92.1,0.04,89.4,87,87,0,100,100,00:00,3533,-3,100,100,0,0,0,0.0,0,587,699,53488.0,-3919.7
44.2,1595,1595,541,541,2350,2350,1.61,1.61,92.1,0.03,89.4,87,87,0,100,100,00:00,3542,-3,100,100,0,0,0,0.0,0,586,698,53569.4,-3919.7
44.3,1595,1595,537,537,2350,2350,1.61,1.61,92.1,0.02,89.4,86,86,0,100,100,00:00,3549,-3,100,100,0,0,0,0.0,0,586,698,53631.4,-3919.7
44.4,1595,1595,542,542,2350,2350,1.61,1.61,92.1,0.01,89.4,87,87,0,100,100,00:00,3559,-3,100,100,0,0,0,0.0,0,586,698,53712.8,-3919.7
44.5,1594,1594,544,544,2350,2350,1.61,1.61,92.1,0.01,89.5,87,87,0,100,100,00:00,3570,-3,100,100,0,0,0,0.0,0,586,699,53856.9,-3919.7
44.6,1594,1594,546,546,2350,2350,1.61,1.61,87.8,0.00,89.5,87,87,0,100,100,00:00,3579,-2,100,100,0,0,0,0.0,0,585,698,53920.2,-3677.6
44.7,1594,1594,544,544,2350,2350,1.61,1.61,87.8,-0.01,89.5,87,87,0,100,100,00:00,3587,-2,100,100,0,0,0,0.0,0,585,698,53999.5,-3677.6
44.8,1595,1595,537,537,2350,2350,1.61,1.61,87.8,0.01,89.7,86,86,0,100,100,00:00,3596,-2,100,100,0,0,0,0.0,0,585,699,54147.8,-3677.6
44.9,1594,1594,545,545,2350,2350,1.61,1.61,87.8,0.02,89.7,88,88,0,100,100,00:00,3603,-2,100,100,0,0,0,0.0,0,585,699,54210.9,-3677.6
45.0,1595,1595,537,537,2350,2350,1.61,1.61,87.8,0.02,89.7,86,86,0,100,100,00:00,3613,-2,100,100,0,0,0,0.0,0,585,699,54293.1,-3677.6
45.1,1595,1595,535,535,2350,2350,1.61,1.61,87.8,0.03,89.7,86,86,0,100,100,00:00,3622,-3,100,100,0,0,0,0.0,0,584,699,54381.8,-3677.6
45.2,1595,1595,536,536,2350,2350,1.61,1.61,87.8,0.04,89.8,86,86,0,100,100,00:00,3632,-3,100,100,0,0,0,0.0,0,584,699,54500.5,-3677.6
45.3,1595,1595,537,537,2350,2350,1.61,1.61,87.8,0.05,89.8,86,86,0,100,100,00:00,3639,-3,100,100,0,0,0,0.0,0,584,700,54576.0,-3677.6
45.4,1595,1595,537,537,2350,2350,1.61,1.61,87.8,0.05,89.8,86,86,0,100,100,00:00,3650,-3,100,100,0,0,0,0.0,0,584,699,54675.1,-3677.6
45.5,1595,1595,539,539,2350,2350,1.61,1.61,87.8,0.05,89.8,86,86,0,100,100,00:00,3658,-3,100,100,0,0,0,0.0,0,583,699,54734.8,-3677.6
45.6,1594,1594,544,544,2350,2350,1.61,1.61,90.3,0.05,89.7,87,87,0,100,100,00:00,3669,-3,100,100,0,0,0,0.0,0,583,699,54833.4,-3811.0
45.7,1595,1595,540,540,2350,2350,1.61,1.61,90.3,0.04,89.7,87,87,0,100,100,00:00,3676,-3,100,100,0,0,0,0.0,0,582,699,54894.5,-3811.0
45.8,1594,1594,544,544,2350,2350,1.61,1.61,90.3,0.03,89.7,87,87,0,100,100,00:00,3686,-3,100,100,0,0,0,0.0,0,582,698,54972.3,-3811.0
45.9,1594,1594,543,543,2350,2350,1.61,1.61,90.3,0.03,89.7,87,87,0,100,100,00:00,3695,-3,100,100,0,0,0,0.0,0,581,698,55059.7,-3811.0
46.0,1594,1594,543,543,2350,2350,1.61,1.61,90.3,0.02,89.7,87,87,0,100,100,00:00,3704,-3,100,100,0,0,0,0.0,0,581,698,55156.7,-3811.0
46.1,1594,1594,544,544,2350,2350,1.61,1.61,90.3,0.00,89.6,87,87,0,100,100,00:00,3714,-3,100,100,0,0,0,0.0,0,581,698,55226.9,-3811.0
46.2,1594,1594,543,543,2350,2350,1.61,1.61,90.3,-0.01,89.7,87,87,0,100,100,00:00,3721,-3,100,100,0,0,0,0.0,0,581,698,55315.5,-3811.0
46.3,1595,1595,538,538,2350,2350,1.61,1.61,90.3,0.00,89.7,86,86,0,100,100,00:00,3732,-3,100,100,0,0,0,0.0,0,581,699,55459.9,-3811.0
46.4,1595,1595,535,534,2350,2350,1.61,1.61,90.3,0.01,89.8,86,86,0,100,100,00:00,3740,-3,100,100,0,0,0,0.0,0,581,700,55567.7,-3811.0
46.5,1595,1595,538,538,2350,2350,1.61,1.61,90.3,0.02,89.7,86,86,0,100,100,00:00,3749,-3,100,100,0,0,0,0.0,0,580,699,55625.5,-3811.0
46.6,1595,1595,536,536,2350,2350,1.61,1.61,90.2,0.02,89.7,86,86,0,100,100,00:00,3759,-3,100,100,0,0,0,0.0,0,580,699,55722.3,-3824.5
46.7,1595,1595,541,541,2350,2350,1.61,1.61,90.2,0.02,89.6,87,87,0,100,100,00:00,3768,-3,100,100,0,0,0,0.0,0,580,699,55787.6,-3824.5
46.8,1595,1595,539,539,2350,2350,1.61,1.61,90.2,0.01,89.6,86,86,0,100,100,00:00,3777,-3,100,100,0,0,0,0.0,0,579,699,55883.7,-3824.5
46.9,1595,1595,536,536,2350,2350,1.61,1.61,90.2,0.02,89.6,86,86,0,100,100,00:00,3785,-3,100,100,0,0,0,0.0,0,579,699,55975.5,-3824.5
47.0,1594,1594,543,543,2350,2350,1.61,1.61,90.2,0.02,89.5,87,87,0,100,100,00:00,3796,-3,100,100,0,0,0,0.0,0,578,698,56040.3,-3824.5
47.1,1594,1594,543,542,2350,2350,1.61,1.61,90.2,0.01,89.5,87,87,0,100,100,00:00,3803,-3,100,100,0,0,0,0.0,0,578,698,56122.5,-3824.5
47.2,1594,1594,544,544,2350,2350,1.61,1.61,90.2,-0.01,89.4,87,87,0,100,100,00:00,3813,-3,100,100,0,0,0,0.0,0,578,698,56191.2,-3824.5
47.3,1594,1594,542,542,2350,2350,1.61,1.61,90.2,-0.01,89.4,87,87,0,100,100,00:00,3820,-3,100,100,0,0,0,0.0,0,578,698,56285.9,-3824.5
47.4,1595,1595,536,536,2350,2350,1.61,1.61,90.2,-0.02,89.5,86,86,0,100,100,00:00,3831,-3,100,100,0,0,0,0.0,0,578,700,56462.1,-3824.5
47.5,1594,1594,544,543,2350,2350,1.61,1.61,90.2,-0.01,89.5,87,87,0,100,100,00:00,3839,-3,100,100,0,0,0,0.0,0,578,699,56531.3,-3824.5
47.6,1595,1595,536,536,2350,2350,1.61,1.61,91.1,0.01,89.5,86,86,0,100,100,00:00,3848,-3,100,100,0,0,0,0.0,0,578,699,56621.8,-3864.8
47.7,1594,1594,544,543,2350,2350,1.61,1.61,91.1,-0.01,89.3,87,87,0,100,100,00:00,3856,-3,100,100,0,0,0,0.0,0,576,698,56619.1,-3864.8
47.8,1595,1595,536,536,2350,2350,1.61,1.61,91.1,-0.03,89.5,86,86,0,100,100,00:00,3865,-3,100,100,0,0,0,0.0,0,577,700,56797.9,-3864.8
47.9,1595,1595,537,537,2350,2350,1.61,1.61,91.1,-0.02,89.4,86,86,0,100,100,00:00,3874,-3,100,100,0,0,0,0.0,0,577,699,56857.7,-3864.8
48.0,1595,1595,539,539,2350,2350,1.61,1.61,91.1,-0.02,89.4,86,86,0,100,100,00:00,3885,-3,100,100,0,0,0,0.0,0,576,699,56945.3,-3864.8
48.1,1595,1595,536,536,2350,2350,1.61,1.61,91.1,-0.01,89.4,86,86,0,100,100,00:00,3893,-2,100,100,0,0,0,0.0,0,576,699,57043.6,-3864.8
48.2,1595,1595,540,540,2350,2350,1.61,1.61,91.1,-0.01,89.4,86,86,0,100,100,00:00,3902,-2,100,100,0,0,0,0.0,0,575,699,57107.1,-3864.8
48.3,1595,1595,539,539,2350,2350,1.61,1.61,91.1,-0.01,89.4,86,86,0,100,100,00:00,3912,-2,100,100,0,0,0,0.0,0,575,699,57211.5,-3864.8
48.4,1594,1594,542,542,2350,2350,1.61,1.61,91.1,-0.02,89.3,87,87,0,100,100,00:00,3921,-2,100,100,0,0,0,0.0,0,575,698,57280.8,-3864.8
48.5,1594,1594,542,542,2350,2350,1.61,1.61,91.1,-0.03,89.4,87,87,0,100,100,00:00,3930,-2,100,100,0,0,0,0.0,0,574,698,57366.8,-3864.8
48.6,1594,1594,542,542,2350,2350,1.61,1.61,87.8,-0.03,89.4,87,87,0,100,100,00:00,3938,-2,100,100,0,0,0,0.0,0,574,698,57453.0,-3680.4
48.7,1594,1594,543,543,2350,2350,1.61,1.61,87.8,-0.04,89.3,87,87,0,100,100,00:00,3947,-2,100,100,0,0,0,0.0,0,574,698,57512.7,-3680.4
48.8,1595,1595,535,535,2350,2350,1.61,1.61,87.8,-0.02,89.5,86,86,0,100,100,00:00,3956,-2,100,100,0,0,0,0.0,0,575,699,57681.7,-3680.4
48.9,1595,1595,534,534,2350,2350,1.61,1.61,87.8,0.00,89.5,86,86,0,100,100,00:00,3966,-2,100,100,0,0,0,0.0,0,574,700,57788.2,-3680.4
49.0,1595,1595,537,537,2350,2350,1.61,1.61,87.8,0.01,89.5,86,86,0,100,100,00:00,3975,-2,100,100,0,0,0,0.0,0,574,699,57848.1,-3680.4
49.1,1595,1595,534,534,2350,2350,1.61,1.61,87.8,0.02,89.6,85,86,0,100,100,00:00,3982,-2,100,100,0,0,0,0.0,0,574,699,57938.4,-3680.4
49.2,1595,1595,534,534,2350,2350,1.61,1.61,87.8,0.03,89.6,85,86,0,100,100,00:00,3992,-2,100,100,0,0,0,0.0,0,573,699,58033.8,-3680.4
49.3,1595,1595,540,540,2350,2350,1.61,1.61,87.8,0.02,89.5,86,86,0,100,100,00:00,4001,-2,100,100,0,0,0,0.0,0,573,699,58077.5,-3680.4
49.4,1595,1595,538,538,2350,2350,1.61,1.61,87.8,0.02,89.5,86,86,0,100,100,00:00,4010,-2,100,100,0,0,0,0.0,0,572,699,58172.6,-3680.4
49.5,1595,1595,539,539,2350,2350,1.61,1.61,87.8,0.02,89.5,86,86,0,100,100,00:00,4018,-2,100,100,0,0,0,0.0,0,572,699,58253.0,-3680.4
49.6,1595,1595,538,538,2350,2350,1.61,1.61,89.2,0.01,89.5,86,86,0,100,100,00:00,4027,-2,100,100,0,0,0,0.0,0,572,699,58339.2,-3766.7
49.7,1594,1594,541,541,2350,2350,1.61,1.61,89.2,0.00,89.4,87,87,0,100,100,00:00,4038,-2,100,100,0,0,0,0.0,0,571,698,58431.6,-3766.7
49.8,1594,1594,542,542,2350,2350,1.61,1.61,89.2,-0.02,89.4,87,87,0,100,100,00:00,4048,-3,100,100,0,0,0,0.0,0,571,698,58501.2,-3766.7
