"Time, s","Climb, m/s","Specific excess power, m/s",RPM,"Propeller efficiency, %","Manifold pressure, atm","Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²","Turn rate, deg/s"
0.0,-72.1,-31.8,3001,68,1.79,2027,523,43.5,100,714,719,139,0.59,21308.1,2.23,13.4
0.1,-68.8,-32.1,3001,68,1.79,2027,524,43.5,100,715,719,134,0.59,21259.0,2.19,15.3
0.2,-64.5,-32.3,3001,68,1.79,2026,523,43.5,100,716,720,127,0.59,21245.9,2.15,14.5
0.3,-60.3,-33.2,3000,68,1.80,2026,522,43.5,100,716,720,120,0.59,21177.2,2.03,14.8
0.4,-56.3,-34.1,3000,68,1.80,2026,520,43.5,100,717,721,114,0.59,21173.9,1.92,13.2
0.5,-52.7,-34.8,3000,67,1.80,2026,519,43.5,100,717,721,108,0.59,21115.1,1.82,12.4
0.6,-50.1,-34.5,3000,67,1.80,2025,518,43.6,100,717,721,104,0.59,21075.8,1.73,11.4
0.7,-46.9,-34.1,3000,67,1.80,2025,518,43.6,100,718,721,99,0.59,21026.8,1.65,11.9
0.8,-43.4,-33.9,3000,67,1.80,2026,518,43.6,100,718,721,94,0.59,20977.7,1.58,12.0
0.9,-39.9,-34.5,3000,68,1.80,2027,520,43.6,100,718,721,90,0.59,20938.5,1.42,13.1
1.0,-35.5,-35.0,3000,68,1.80,2027,521,43.6,100,718,721,86,0.59,20899.3,1.28,15.5
1.1,-31.6,-35.5,2999,68,1.80,2027,522,43.6,100,718,721,83,0.59,20869.8,1.15,16.5
1.2,-26.6,-36.5,2999,68,1.80,2027,522,43.5,100,718,720,80,0.59,20784.8,0.94,15.8
1.3,-22.3,-37.4,2999,68,1.80,2027,522,43.5,100,717,720,78,0.59,20765.2,0.76,14.0
1.4,-18.4,-38.2,2999,68,1.80,2027,521,43.5,100,717,720,76,0.59,20745.6,0.59,12.4
1.5,-15.2,-37.8,2999,67,1.80,2027,521,43.5,100,717,719,74,0.59,20670.4,0.44,10.4
1.6,-12.8,-37.4,2998,67,1.80,2027,521,43.5,100,716,719,72,0.59,20650.8,0.30,8.2
1.7,-10.6,-37.0,2998,68,1.80,2026,522,43.5,100,716,718,71,0.59,20585.6,0.18,9.1
1.8,-8.2,-36.0,2998,68,1.80,2026,524,43.4,100,715,718,70,0.58,20575.7,0.07,11.8
1.9,-4.4,-35.1,2998,68,1.80,2026,526,43.4,100,715,717,70,0.58,20520.4,-0.03,13.5
2.0,-0.3,-34.3,2998,68,1.80,2026,527,43.4,100,714,716,69,0.58,20455.3,-0.12,13.8
2.1,3.6,-34.2,2998,68,1.80,2026,528,43.4,100,713,716,70,0.58,20465.1,-0.29,13.2
2.2,7.7,-34.1,2998,68,1.80,2025,529,43.3,100,712,715,70,0.58,20409.9,-0.44,14.0
2.3,11.0,-34.1,2998,68,1.80,2025,530,43.3,100,712,714,71,0.58,20364.6,-0.58,14.1
2.4,16.0,-34.7,2998,68,1.80,2025,532,43.3,100,710,713,73,0.58,20329.1,-0.80,14.1
2.5,19.1,-35.2,2997,68,1.80,2025,533,43.2,100,709,712,74,0.58,20284.0,-1.00,13.2
2.6,23.0,-35.6,2997,69,1.80,2024,535,43.2,100,708,711,76,0.58,20248.7,-1.17,13.5
2.7,26.7,-35.0,2997,69,1.80,2024,536,43.1,100,707,710,79,0.58,20223.3,-1.33,13.0
2.8,30.4,-34.3,2997,69,1.80,2024,538,43.1,100,706,709,82,0.58,20198.0,-1.48,13.3
2.9,34.2,-33.8,2997,69,1.80,2023,540,43.0,100,705,708,85,0.58,20172.7,-1.60,13.6
3.0,37.3,-32.2,2997,69,1.80,2023,541,43.0,100,704,707,88,0.58,20147.6,-1.72,14.1
3.1,41.3,-30.7,2997,69,1.80,2023,543,43.0,100,702,705,92,0.57,20077.9,-1.82,13.6
3.2,44.9,-29.5,2997,69,1.80,2023,545,42.9,100,701,704,97,0.57,20072.6,-1.92,12.7
3.3,48.3,-30.8,2997,69,1.80,2023,547,42.8,100,699,702,103,0.57,20022.9,-2.19,10.0
3.4,50.3,-32.1,2997,69,1.80,2024,549,42.8,100,698,701,107,0.57,20008.0,-2.43,9.9
3.5,52.8,-33.2,2997,70,1.80,2025,552,42.7,100,696,700,112,0.57,20003.0,-2.65,10.6
3.6,55.9,-31.6,2997,70,1.80,2026,556,42.7,100,694,698,118,0.57,19954.0,-2.75,12.5
3.7,59.3,-30.1,2996,70,1.79,2026,559,42.6,100,693,697,124,0.57,19959.1,-2.84,13.3
3.8,62.1,-28.7,2996,70,1.79,2026,562,42.6,100,691,695,129,0.57,19900.7,-2.92,13.6
3.9,65.6,-26.5,2996,71,1.79,2027,564,42.5,100,689,694,136,0.57,19915.8,-3.00,12.8
4.0,68.6,-24.6,2996,71,1.79,2027,566,42.5,100,687,692,143,0.56,19877.5,-3.07,11.4
4.1,70.5,-22.8,2996,71,1.79,2027,567,42.4,100,686,691,148,0.56,19873.2,-3.13,9.2
4.2,72.8,-22.2,2996,71,1.79,2028,570,42.3,100,684,689,157,0.56,19855.0,-3.28,8.8
4.3,74.2,-21.7,2996,71,1.79,2028,572,42.3,100,682,688,163,0.56,19860.8,-3.41,7.7
4.4,75.8,-21.2,2996,71,1.78,2028,575,42.2,100,680,686,171,0.56,19833.2,-3.53,8.3
4.5,77.5,-20.2,2996,71,1.78,2028,578,42.1,100,678,684,179,0.56,19806.0,-3.63,7.3
4.6,78.7,-19.3,2996,71,1.78,2029,581,42.1,100,676,682,187,0.56,19779.1,-3.73,5.8
4.7,79.5,-18.5,2996,72,1.78,2029,583,42.0,100,674,681,196,0.56,19814.8,-3.82,5.7
4.8,80.3,-17.5,2996,72,1.78,2029,586,42.0,100,673,679,202,0.55,19768.7,-3.90,7.3
4.9,82.0,-16.6,2996,72,1.78,2030,590,41.9,100,671,678,211,0.55,19804.6,-3.97,8.9
5.0,83.5,-15.8,2996,72,1.78,2030,592,41.8,100,669,676,218,0.55,19768.8,-4.04,8.7
5.1,85.5,-12.8,2996,72,1.77,2030,596,41.8,100,667,675,226,0.55,19795.2,-4.00,9.1
5.2,87.5,-10.0,2996,72,1.77,2031,599,41.7,100,665,673,237,0.55,19799.1,-3.97,8.1
5.3,88.6,-7.5,2996,73,1.77,2031,601,41.6,100,664,671,245,0.55,19773.9,-3.94,6.5
5.4,89.3,-6.6,2996,73,1.77,2031,603,41.6,100,662,670,252,0.55,19790.8,-4.01,5.3
5.5,90.2,-5.9,2996,73,1.77,2031,605,41.5,100,660,668,261,0.55,19775.8,-4.08,5.9
5.6,91.1,-5.1,2996,73,1.76,2032,608,41.4,100,658,666,273,0.54,19790.6,-4.13,4.1
5.7,91.4,-4.2,2996,73,1.76,2032,611,41.4,100,656,665,282,0.54,19827.6,-4.18,2.4
5.8,91.4,-3.3,2996,73,1.76,2032,613,41.3,100,654,663,290,0.54,19803.6,-4.22,1.3
5.9,91.1,-2.5,2996,73,1.76,2033,616,41.3,100,652,662,299,0.54,19840.8,-4.26,0.0
6.0,90.8,-1.8,2996,73,1.76,2033,618,41.2,100,651,660,309,0.54,19836.8,-4.30,0.0
6.1,90.6,-1.2,2997,73,1.75,2033,621,41.1,100,649,659,318,0.54,19874.2,-4.33,0.0
6.2,90.3,-0.6,2997,74,1.75,2033,624,41.1,100,647,657,328,0.54,19870.8,-4.36,0.0
6.3,90.3,1.7,2997,74,1.75,2034,626,41.0,100,646,656,335,0.54,19888.8,-4.29,2.1
6.4,90.1,3.8,2997,74,1.75,2034,629,41.0,100,644,655,345,0.54,19936.3,-4.23,0.0
6.5,90.4,5.6,2997,74,1.75,2034,632,40.9,100,642,653,354,0.53,19923.7,-4.17,5.3
6.6,92.2,5.8,2997,75,1.74,2034,637,40.8,100,640,651,365,0.53,19931.0,-4.21,9.2
6.7,93.8,5.9,2997,75,1.74,2035,640,40.8,100,639,650,373,0.53,19959.3,-4.25,10.0
6.8,95.4,6.1,2997,75,1.74,2035,643,40.8,100,637,649,381,0.53,19987.7,-4.29,10.2
6.9,97.6,10.1,2997,75,1.74,2035,646,40.7,100,635,648,391,0.53,20035.7,-4.14,11.5
7.0,100.4,13.8,2997,75,1.74,2035,649,40.6,100,633,646,403,0.53,20053.6,-4.00,10.9
7.1,102.3,17.1,2996,75,1.73,2036,651,40.6,100,631,644,414,0.53,20062.0,-3.88,9.8
7.3,103.5,17.4,2996,75,1.73,2036,652,40.5,100,630,643,423,0.53,20100.6,-3.95,7.6
7.4,104.1,17.6,2996,75,1.73,2036,653,40.5,100,629,642,431,0.53,20129.5,-4.01,4.4
7.5,104.2,17.9,2996,75,1.73,2036,655,40.4,100,626,640,444,0.52,20158.1,-4.07,0.0
7.6,104.0,19.8,2996,75,1.73,2037,657,40.3,100,625,639,453,0.52,20197.1,-4.03,0.0
7.7,103.7,21.6,2997,75,1.72,2037,659,40.3,100,623,637,464,0.52,20206.5,-4.00,0.0
7.8,103.5,23.2,2997,75,1.72,2037,662,40.2,100,621,636,475,0.52,20265.3,-3.96,0.0
7.9,103.3,23.0,2997,76,1.72,2037,665,40.2,100,620,634,485,0.52,20265.4,-4.03,0.0
8.0,103.1,22.8,2997,76,1.72,2037,668,40.1,100,618,633,496,0.52,20324.4,-4.08,0.0
8.1,102.9,22.6,2997,76,1.72,2038,670,40.1,100,616,632,507,0.52,20383.5,-4.13,0.0
8.2,102.6,24.0,2997,76,1.71,2038,673,40.0,100,615,630,517,0.52,20384.3,-4.09,0.0
8.3,102.4,25.3,2997,76,1.71,2038,674,40.0,100,613,629,526,0.52,20424.0,-4.05,0.0
8.4,102.2,26.4,2997,76,1.71,2038,677,39.9,100,612,628,537,0.51,20483.4,-4.01,0.0
