"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear,"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %[1]","Mixture, %[2]","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
37.3,1967,1967,646,645,2500,2500,1.90,1.90,80.9,0.01,81.0,84,84,0,110,110,00:00,2903,-3,100,100,0,0,0,0.0,0,606,699,47318.6,-3092.0
37.4,1966,1966,649,649,2500,2500,1.90,1.90,80.9,0.00,81.0,84,84,0,110,110,00:00,2911,-3,100,100,0,0,0,0.0,0,606,698,47379.7,-3092.0
37.5,1966,1966,649,649,2500,2500,1.90,1.90,80.9,-0.01,81.0,84,84,0,110,110,00:00,2920,-3,100,100,0,0,0,0.0,0,605,698,47463.4,-3092.0
37.6,1966,1966,649,649,2500,2500,1.90,1.90,80.9,-0.02,81.0,84,84,0,110,110,00:00,2926,-3,100,100,0,0,0,0.0,0,605,699,47532.6,-3092.0
37.7,1967,1967,641,641,2500,2500,1.90,1.90,80.9,-0.02,81.1,83,83,0,110,110,00:00,2935,-3,100,100,0,0,0,0.0,0,606,700,47678.4,-3092.0
37.8,1967,1967,640,640,2500,2500,1.90,1.90,80.9,-0.01,81.1,83,83,0,110,110,00:00,2945,-3,100,100,0,0,0,0.0,0,605,699,47754.6,-3092.0
37.9,1967,1967,639,639,2500,2500,1.90,1.90,82.6,0.00,81.1,83,83,0,110,110,00:00,2952,-3,100,100,0,0,0,0.0,0,605,699,47830.6,-3196.2
38.0,1967,1967,642,642,2500,2500,1.90,1.90,82.6,0.01,81.1,83,83,0,110,110,00:00,2960,-3,100,100,0,0,0,0.0,0,605,699,47903.5,-3196.2
38.1,1967,1967,640,640,2500,2500,1.90,1.90,82.6,0.01,81.2,83,83,0,110,110,00:00,2969,-3,100,100,0,0,0,0.0,0,605,699,48000.7,-3196.2
38.2,1967,1967,640,640,2500,2500,1.90,1.90,82.6,0.01,81.2,83,83,0,110,110,00:00,2977,-3,100,100,0,0,0,0.0,0,604,699,48059.4,-3196.2
38.3,1967,1967,642,642,2500,2500,1.90,1.90,82.6,0.01,81.1,83,83,0,110,110,00:00,2984,-3,100,100,0,0,0,0.0,0,604,699,48107.4,-3196.2
38.4,1966,1966,648,648,2500,2500,1.90,1.90,82.6,0.00,81.1,84,84,0,110,110,00:00,2994,-3,100,100,0,0,0,0.0,0,603,699,48194.7,-3196.2
38.5,1967,1967,644,644,2500,2500,1.90,1.90,82.6,0.00,81.1,84,84,0,110,110,00:00,3001,-3,100,100,0,0,0,0.0,0,603,699,48285.2,-3196.2
38.6,1966,1966,648,648,2500,2500,1.90,1.90,82.6,-0.01,81.1,84,84,0,110,110,00:00,3009,-3,100,100,0,0,0,0.0,0,603,699,48344.3,-3196.2
38.7,1967,1967,644,644,2500,2500,1.90,1.90,82.6,-0.01,81.1,84,84,0,110,110,00:00,3016,-3,100,100,0,0,0,0.0,0,602,698,48409.3,-3196.2
38.8,1966,1966,648,647,2500,2500,1.90,1.90,82.6,-0.02,81.1,84,84,0,110,110,00:00,3024,-3,100,100,0,0,0,0.0,0,602,699,48497.0,-3196.2
38.9,1966,1966,648,647,2500,2500,1.90,1.90,80.1,-0.02,81.1,84,84,0,110,110,00:00,3033,-3,100,100,0,0,0,0.0,0,602,699,48587.3,-3049.5
39.0,1966,1966,647,647,2500,2500,1.90,1.90,80.1,-0.02,81.1,84,84,0,110,110,00:00,3041,-3,100,100,0,0,0,0.0,0,602,699,48660.1,-3049.5
39.1,1967,1967,640,640,2500,2500,1.90,1.90,80.1,0.00,81.2,83,83,0,110,110,00:00,3050,-3,100,100,0,0,0,0.0,0,602,700,48811.5,-3049.5
39.2,1967,1967,641,641,2500,2500,1.90,1.90,80.1,0.01,81.2,83,83,0,110,110,00:00,3058,-3,100,100,0,0,0,0.0,0,602,699,48862.8,-3049.5
39.3,1967,1967,639,639,2500,2500,1.90,1.90,80.1,0.01,81.2,83,83,0,110,110,00:00,3067,-3,100,100,0,0,0,0.0,0,601,699,48941.3,-3049.5
39.4,1967,1967,639,639,2500,2500,1.90,1.90,80.1,0.01,81.1,83,83,0,110,110,00:00,3075,-3,100,100,0,0,0,0.0,0,601,699,49021.3,-3049.5
39.5,1967,1967,641,641,2500,2500,1.90,1.90,80.1,0.01,81.1,83,83,0,110,110,00:00,3082,-3,100,100,0,0,0,0.0,0,601,699,49088.1,-3049.5
39.6,1967,1967,639,639,2500,2500,1.90,1.90,80.1,0.01,81.1,83,83,0,110,110,00:00,3090,-3,100,100,0,0,0,0.0,0,601,699,49161.8,-3049.5
39.7,1967,1967,645,645,2500,2500,1.90,1.90,80.1,0.01,81.1,84,84,0,110,110,00:00,3099,-3,100,100,0,0,0,0.0,0,600,699,49237.2,-3049.5
39.8,1967,1967,643,644,2500,2500,1.90,1.90,80.1,0.00,81.1,84,84,0,110,110,00:00,3107,-3,100,100,0,0,0,0.0,0,600,699,49317.0,-3049.5
39.9,1966,1966,647,647,2500,2500,1.90,1.90,79.7,-0.01,81.0,84,84,0,110,110,00:00,3116,-3,100,100,0,0,0,0.0,0,599,698,49384.7,-3031.9
40.0,1966,1966,647,647,2500,2500,1.90,1.90,79.7,-0.02,81.0,84,84,0,110,110,00:00,3122,-3,100,100,0,0,0,0.0,0,599,699,49451.3,-3031.9
40.1,1966,1966,647,647,2500,2500,1.90,1.90,79.7,-0.02,81.0,84,84,0,110,110,00:00,3131,-3,100,100,0,0,0,0.0,0,599,699,49542.6,-3031.9
40.2,1966,1966,647,647,2500,2500,1.90,1.90,79.7,-0.02,81.0,84,84,0,110,110,00:00,3139,-3,100,100,0,0,0,0.0,0,599,699,49620.4,-3031.9
40.3,1966,1966,648,648,2500,2500,1.90,1.90,79.7,-0.03,81.0,84,84,0,110,110,00:00,3148,-3,100,100,0,0,0,0.0,0,598,698,49688.2,-3031.9
40.4,1967,1967,640,640,2500,2500,1.90,1.90,79.7,-0.01,81.2,83,83,0,110,110,00:00,3156,-3,100,100,0,0,0,0.0,0,599,700,49842.8,-3031.9
40.5,1967,1967,637,637,2500,2500,1.90,1.90,79.7,0.01,81.2,83,83,0,110,110,00:00,3165,-3,100,100,0,0,0,0.0,0,599,700,49931.3,-3031.9
40.6,1967,1967,641,641,2500,2500,1.90,1.90,79.7,0.01,81.1,83,83,0,110,110,00:00,3173,-3,100,100,0,0,0,0.0,0,598,699,49990.0,-3031.9
40.7,1967,1967,640,640,2500,2500,1.90,1.90,79.7,0.02,81.2,83,83,0,110,110,00:00,3180,-3,100,100,0,0,0,0.0,0,598,699,50057.3,-3031.9
40.8,1967,1967,638,638,2500,2500,1.90,1.90,79.7,0.02,81.1,83,83,0,110,110,00:00,3188,-3,100,100,0,0,0,0.0,0,597,699,50108.1,-3031.9
40.9,1967,1967,644,644,2500,2500,1.90,1.90,81.4,0.02,81.1,84,84,0,110,110,00:00,3197,-3,100,100,0,0,0,0.0,0,597,699,50200.8,-3128.8
41.0,1967,1967,638,638,2500,2500,1.90,1.90,81.4,0.01,81.1,83,83,0,110,110,00:00,3204,-3,100,100,0,0,0,0.0,0,597,699,50269.7,-3128.8
41.1,1967,1967,642,642,2500,2500,1.90,1.90,81.4,0.02,81.2,83,83,0,110,110,00:00,3214,-3,100,100,0,0,0,0.0,0,597,699,50386.1,-3128.8
41.2,1966,1966,646,646,2500,2500,1.90,1.90,81.4,0.01,81.1,84,84,0,110,110,00:00,3222,-3,100,100,0,0,0,0.0,0,596,699,50431.9,-3128.8
41.3,1967,1967,642,642,2500,2500,1.90,1.90,81.4,0.00,81.1,83,83,0,110,110,00:00,3229,-3,100,100,0,0,0,0.0,0,596,699,50503.0,-3128.8
41.4,1966,1966,646,646,2500,2500,1.90,1.90,81.4,-0.01,81.1,84,84,0,110,110,00:00,3237,-3,100,100,0,0,0,0.0,0,596,699,50580.3,-3128.8
41.5,1966,1966,645,646,2500,2500,1.90,1.90,81.4,-0.01,81.1,84,84,0,110,110,00:00,3244,-3,100,100,0,0,0,0.0,0,595,699,50647.4,-3128.8
41.6,1966,1966,645,645,2500,2500,1.90,1.90,81.4,-0.02,81.2,84,84,0,110,110,00:00,3253,-3,100,100,0,0,0,0.0,0,595,699,50739.9,-3128.8
41.7,1967,1967,636,636,2500,2500,1.90,1.90,81.4,-0.01,81.3,83,83,0,110,110,00:00,3263,-3,100,100,0,0,0,0.0,0,596,700,50891.4,-3128.8
41.8,1967,1967,639,639,2500,2500,1.90,1.90,81.4,0.00,81.2,83,83,0,110,110,00:00,3271,-3,100,100,0,0,0,0.0,0,595,699,50949.9,-3128.8
41.9,1967,1967,635,636,2500,2500,1.90,1.90,83.7,0.02,81.3,83,83,0,110,110,00:00,3278,-3,100,100,0,0,0,0.0,0,595,700,51043.9,-3264.1
42.0,1967,1967,636,636,2500,2500,1.90,1.90,83.7,0.03,81.3,83,83,0,110,110,00:00,3286,-3,100,100,0,0,0,0.0,0,595,700,51124.6,-3264.1
42.1,1967,1967,639,639,2500,2500,1.90,1.90,83.7,0.03,81.3,83,83,0,110,110,00:00,3295,-3,100,100,0,0,0,0.0,0,594,699,51182.1,-3264.1
42.2,1967,1967,642,642,2500,2500,1.90,1.90,83.7,0.02,81.2,83,83,0,110,110,00:00,3303,-3,100,100,0,0,0,0.0,0,594,699,51241.7,-3264.1
42.3,1967,1967,641,641,2500,2500,1.90,1.90,83.7,0.01,81.2,83,83,0,110,110,00:00,3312,-3,100,100,0,0,0,0.0,0,594,699,51326.5,-3264.1
42.4,1967,1967,642,642,2500,2500,1.90,1.90,83.7,0.00,81.2,83,83,0,110,110,00:00,3319,-3,100,100,0,0,0,0.0,0,593,699,51389.5,-3264.1
42.5,1967,1967,641,641,2500,2500,1.90,1.90,83.7,-0.01,81.1,83,83,0,110,110,00:00,3327,-3,100,100,0,0,0,0.0,0,593,698,51451.9,-3264.1
42.6,1966,1966,645,645,2500,2500,1.90,1.90,83.7,-0.03,81.1,84,84,0,110,110,00:00,3337,-3,100,100,0,0,0,0.0,0,592,698,51534.4,-3264.1
42.7,1966,1966,644,644,2500,2500,1.90,1.90,83.7,-0.04,81.1,84,84,0,110,110,00:00,3344,-3,100,100,0,0,0,0.0,0,592,698,51612.9,-3264.1
42.8,1966,1966,644,644,2500,2500,1.90,1.90,83.7,-0.04,81.1,84,84,0,110,110,00:00,3352,-3,100,100,0,0,0,0.0,0,592,699,51717.3,-3264.1
42.9,1966,1966,645,645,2500,2500,1.90,1.90,78.4,-0.03,81.0,84,84,0,110,110,00:00,3361,-3,100,100,0,0,0,0.0,0,591,698,51774.5,-2966.5
43.0,1967,1967,640,640,2500,2500,1.90,1.90,78.4,-0.03,81.1,83,83,0,110,110,00:00,3369,-3,100,100,0,0,0,0.0,0,592,699,51908.0,-2966.5
43.1,1967,1967,636,636,2500,2500,1.90,1.90,78.4,-0.01,81.1,83,83,0,110,110,00:00,3378,-3,100,100,0,0,0,0.0,0,592,699,52013.9,-2966.5
43.2,1967,1967,636,636,2500,2500,1.90,1.90,78.4,-0.01,81.1,83,83,0,110,110,00:00,3386,-3,100,100,0,0,0,0.0,0,592,699,52065.3,-2966.5
43.3,1967,1967,638,638,2500,2500,1.90,1.90,78.4,-0.01,81.0,83,83,0,110,110,00:00,3393,-3,100,100,0,0,0,0.0,0,591,699,52128.5,-2966.5
43.4,1967,1967,634,634,2500,2500,1.90,1.90,78.4,-0.01,81.1,82,82,0,110,110,00:00,3400,-3,100,100,0,0,0,0.0,0,591,699,52217.1,-2966.5
43.5,1967,1967,641,641,2500,2500,1.90,1.90,78.4,-0.01,81.0,83,83,0,110,110,00:00,3410,-3,100,100,0,0,0,0.0,0,591,698,52275.5,-2966.5
43.6,1967,1967,640,640,2500,2500,1.90,1.90,78.4,-0.01,81.0,83,83,0,110,110,00:00,3418,-3,100,100,0,0,0,0.0,0,591,699,52371.6,-2966.5
43.7,1966,1966,643,643,2500,2500,1.90,1.90,78.4,-0.01,80.9,83,83,0,110,110,00:00,3427,-3,100,100,0,0,0,0.0,0,590,699,52448.6,-2966.5
43.8,1966,1966,643,643,2500,2500,1.90,1.90,78.4,-0.02,80.8,83,83,0,110,110,00:00,3433,-3,100,100,0,0,0,0.0,0,590,698,52488.7,-2966.5
43.9,1966,1966,643,643,2500,2500,1.90,1.90,80.8,-0.03,80.9,83,83,0,110,110,00:00,3442,-3,100,100,0,0,0,0.0,0,590,699,52596.8,-3094.9
44.0,1966,1966,644,644,2500,2500,1.90,1.90,80.8,-0.04,80.8,84,84,0,110,110,00:00,3450,-3,100,100,0,0,0,0.0,0,589,698,52633.9,-3094.9
44.1,1966,1966,643,643,2500,2500,1.90,1.90,80.8,-0.04,80.8,83,83,0,110,110,00:00,3457,-3,100,100,0,0,0,0.0,0,589,698,52729.4,-3094.9
44.2,1966,1966,644,644,2500,2500,1.90,1.90,80.8,-0.05,80.7,84,84,0,110,110,00:00,3465,-3,100,100,0,0,0,0.0,0,588,698,52789.2,-3094.9
44.3,1967,1967,636,636,2500,2500,1.90,1.90,80.8,-0.03,80.9,83,83,0,110,110,00:00,3474,-3,100,100,0,0,0,0.0,0,589,700,52957.5,-3094.9
44.4,1967,1967,634,634,2500,2500,1.90,1.90,80.8,-0.01,80.9,82,82,0,110,110,00:00,3482,-3,100,100,0,0,0,0.0,0,589,700,53040.4,-3094.9
44.5,1967,1967,637,637,2500,2500,1.90,1.90,80.8,-0.01,80.8,83,83,0,110,110,00:00,3491,-3,100,100,0,0,0,0.0,0,588,699,53099.8,-3094.9
44.6,1967,1967,640,640,2500,2500,1.90,1.90,80.8,-0.01,80.8,83,83,0,110,110,00:00,3499,-3,100,100,0,0,0,0.0,0,588,699,53161.2,-3094.9
44.7,1967,1967,635,635,2500,2500,1.90,1.90,80.8,0.00,80.8,82,82,0,110,110,00:00,3506,-3,100,100,0,0,0,0.0,0,588,699,53246.2,-3094.9
44.8,1967,1967,640,640,2500,2500,1.90,1.90,80.8,-0.01,80.8,83,83,0,110,110,00:00,3514,-3,100,100,0,0,0,0.0,0,587,699,53301.4,-3094.9
44.9,1967,1967,639,639,2500,2500,1.90,1.90,80.9,-0.01,80.8,83,83,0,110,110,00:00,3523,-3,100,100,0,0,0,0.0,0,587,699,53395.5,-3109.3
45.0,1967,1967,639,639,2500,2500,1.90,1.90,80.9,-0.01,80.8,83,83,0,110,110,00:00,3531,-3,100,100,0,0,0,0.0,0,587,699,53475.0,-3109.3
45.1,1966,1966,642,643,2500,2500,1.90,1.90,80.9,-0.02,80.7,83,83,0,110,110,00:00,3540,-3,100,100,0,0,0,0.0,0,586,698,53543.3,-3109.3
45.3,1966,1966,642,642,2500,2500,1.90,1.90,80.9,-0.02,80.7,83,83,0,110,110,00:00,3546,-3,100,100,0,0,0,0.0,0,586,699,53610.3,-3109.3
45.4,1966,1966,642,642,2500,2500,1.90,1.90,80.9,-0.02,80.8,83,83,0,110,110,00:00,3555,-2,100,100,0,0,0,0.0,0,586,699,53701.8,-3109.3
45.5,1966,1966,643,643,2500,2500,1.90,1.90,80.9,-0.03,80.7,84,84,0,110,110,00:00,3563,-2,100,100,0,0,0,0.0,0,585,698,53759.4,-3109.3
45.6,1967,1967,635,635,2500,2500,1.90,1.90,80.9,-0.02,80.9,83,83,0,110,110,00:00,3572,-2,100,100,0,0,0,0.0,0,586,699,53907.5,-3109.3
45.7,1967,1967,633,633,2500,2500,1.90,1.90,80.9,0.00,80.9,82,82,0,110,110,00:00,3580,-2,100,100,0,0,0,0.0,0,586,700,54007.2,-3109.3
45.8,1967,1967,635,635,2500,2500,1.90,1.90,80.9,0.02,80.9,83,83,0,110,110,00:00,3587,-2,100,100,0,0,0,0.0,0,586,700,54077.6,-3109.3
45.9,1967,1967,633,633,2500,2500,1.90,1.90,80.9,0.04,80.9,82,82,0,110,110,00:00,3595,-2,100,100,0,0,0,0.0,0,585,699,54131.0,-3109.3
46.0,1967,1967,636,637,2500,2500,1.90,1.90,82.3,0.04,80.9,83,83,0,110,110,00:00,3604,-2,100,100,0,0,0,0.0,0,585,699,54217.8,-3187.7
46.1,1966,1966,642,642,2500,2500,1.90,1.90,82.3,0.04,80.9,83,83,0,110,110,00:00,3614,-2,100,100,0,0,0,0.0,0,584,699,54282.9,-3187.7
46.2,1967,1967,638,638,2500,2500,1.90,1.90,82.3,0.04,80.9,83,83,0,110,110,00:00,3620,-2,100,100,0,0,0,0.0,0,584,699,54362.0,-3187.7
46.3,1967,1967,642,642,2500,2500,1.90,1.90,82.3,0.04,80.9,83,83,0,110,110,00:00,3629,-2,100,100,0,0,0,0.0,0,584,699,54451.3,-3187.7
46.4,1967,1967,638,638,2500,2500,1.90,1.90,82.3,0.02,80.9,83,83,0,110,110,00:00,3636,-2,100,100,0,0,0,0.0,0,583,699,54494.4,-3187.7
46.5,1967,1967,641,641,2500,2500,1.90,1.90,82.3,0.02,80.9,83,83,0,110,110,00:00,3646,-2,100,100,0,0,0,0.0,0,583,699,54598.8,-3187.7
46.6,1967,1967,641,641,2500,2500,1.90,1.90,82.3,0.01,80.9,83,83,0,110,110,00:00,3652,-2,100,100,1,1,0,0.0,0,583,699,54662.2,-3187.7
46.7,1967,1967,641,641,2500,2500,1.90,1.90,82.3,0.01,81.0,83,83,0,110,110,00:00,3661,-2,100,100,1,1,0,0.0,0,583,699,54748.7,-3187.7
46.8,1968,1968,634,634,2500,2500,1.90,1.90,82.3,0.02,81.1,82,82,0,110,110,00:00,3669,-2,100,100,1,1,0,0.0,0,583,700,54885.8,-3187.7
46.9,1967,1967,632,632,2500,2500,1.90,1.90,82.3,0.03,81.1,82,82,0,110,110,00:00,3678,-2,100,100,2,2,0,0.0,0,583,700,54976.0,-3187.7
47.0,1967,1967,636,636,2500,2500,1.90,1.90,81.9,0.04,81.1,83,83,0,110,110,00:00,3686,-2,100,100,2,2,0,0.0,0,582,699,55023.4,-3164.0
47.1,1967,1967,634,633,2500,2500,1.90,1.90,81.9,0.04,81.1,82,82,0,110,110,00:00,3695,-2,100,100,2,2,0,0.0,0,582,699,55111.4,-3164.0
47.2,1968,1968,632,632,2500,2500,1.90,1.90,81.9,0.05,81.1,82,82,0,110,110,00:00,3701,-2,100,100,2,2,0,0.0,0,582,700,55196.0,-3164.0
47.3,1968,1968,635,635,2500,2500,1.90,1.90,81.9,0.05,81.1,82,82,0,110,110,00:00,3710,-2,100,100,2,2,0,0.0,0,582,699,55257.7,-3164.0
47.4,1968,1968,633,633,2500,2500,1.90,1.90,81.9,0.04,81.1,82,82,0,110,110,00:00,3718,-2,100,100,3,3,0,0.0,0,581,699,55326.4,-3164.0
47.5,1967,1967,638,638,2500,2500,1.90,1.90,81.9,0.03,81.1,83,83,0,110,110,00:00,3727,-2,100,100,3,3,0,0.0,0,581,699,55398.2,-3164.0
47.6,1967,1967,640,640,2500,2500,1.90,1.90,81.9,0.01,81.0,83,83,0,110,110,00:00,3735,-2,100,100,3,3,0,0.0,0,580,698,55456.7,-3164.0
47.7,1967,1967,637,637,2500,2500,1.90,1.90,81.9,0.00,81.1,83,83,0,110,110,00:00,3742,-2,100,100,4,4,0,0.0,0,580,699,55539.1,-3164.0
47.8,1967,1967,640,640,2500,2500,1.90,1.90,81.9,-0.01,81.0,83,83,0,110,110,00:00,3750,-2,100,100,4,4,0,0.0,0,580,698,55605.4,-3164.0
47.9,1967,1967,639,639,2500,2500,1.90,1.90,81.9,-0.02,81.0,83,83,0,110,110,00:00,3759,-2,100,100,4,4,0,0.0,0,580,698,55695.4,-3164.0
48.0,1967,1967,639,639,2500,2500,1.90,1.90,79.3,-0.03,81.0,83,83,0,110,110,00:00,3767,-2,100,100,4,4,0,0.0,0,579,698,55772.0,-3023.9
48.1,1967,1967,639,639,2500,2500,1.90,1.90,79.3,-0.03,81.0,83,83,0,110,110,00:00,3776,-2,100,100,4,4,0,0.0,0,579,699,55868.7,-3023.9
48.2,1968,1968,632,632,2500,2500,1.90,1.90,79.3,-0.04,81.0,82,82,0,110,110,00:00,3784,-2,100,100,5,5,0,0.0,0,579,699,55948.4,-3023.9
48.3,1968,1968,633,633,2500,2500,1.90,1.90,79.3,-0.03,81.1,82,82,0,110,110,00:00,3793,-2,100,100,5,5,0,0.0,0,579,699,56070.9,-3023.9
48.4,1968,1968,632,631,2500,2500,1.90,1.90,79.3,-0.01,81.2,82,82,0,110,110,00:00,3801,-2,100,100,5,5,0,0.0,0,579,700,56167.3,-3023.9
48.5,1968,1968,633,633,2500,2500,1.90,1.90,79.3,-0.01,81.1,82,82,0,110,110,00:00,3808,-2,100,100,5,5,0,0.0,0,578,699,56190.8,-3023.9
48.6,1968,1968,631,631,2500,2500,1.90,1.90,79.3,-0.01,81.1,82,82,0,110,110,00:00,3816,-2,100,100,5,5,0,0.0,0,578,699,56279.8,-3023.9
48.7,1969,1969,630,630,2500,2500,1.90,1.90,79.3,-0.01,81.1,82,82,0,110,110,00:00,3823,-2,100,100,6,6,0,0.0,0,578,699,56349.9,-3023.9
48.8,1968,1968,636,636,2500,2500,1.90,1.90,79.3,-0.01,81.1,83,83,0,110,110,00:00,3833,-2,100,100,6,6,0,0.0,0,578,699,56450.8,-3023.9
48.9,1969,1969,631,631,2500,2500,1.90,1.90,79.3,-0.01,81.2,82,82,0,110,110,00:00,3840,-2,100,100,6,6,0,0.0,0,578,699,56516.4,-3023.9
49.0,1968,1968,636,636,2500,2500,1.90,1.90,81.0,0.00,81.1,82,82,0,110,110,00:00,3848,-2,100,100,7,7,0,0.0,0,577,699,56583.8,-3120.9
49.1,1968,1968,638,638,2500,2500,1.90,1.90,81.0,-0.01,81.1,83,83,0,110,110,00:00,3857,-2,100,100,7,7,0,0.0,0,577,698,56653.6,-3120.9
49.2,1969,1969,635,635,2500,2500,1.90,1.90,81.0,-0.01,81.1,82,82,0,110,110,00:00,3864,-2,100,100,7,7,0,0.0,0,577,699,56742.1,-3120.9
49.3,1968,1968,638,638,2500,2500,1.90,1.90,81.0,-0.01,81.1,83,83,0,110,110,00:00,3872,-2,100,100,7,7,0,0.0,0,576,699,56811.2,-3120.9
49.4,1968,1968,639,639,2500,2500,1.90,1.90,81.0,-0.02,81.1,83,83,0,110,110,00:00,3882,-2,100,100,7,7,0,0.0,0,576,698,56889.8,-3120.9
49.5,1969,1969,631,631,2500,2500,1.90,1.90,81.0,-0.01,81.2,82,82,0,110,110,00:00,3891,-2,100,100,8,8,0,0.0,0,576,700,57049.8,-3120.9
49.6,1968,1968,639,639,2500,2500,1.90,1.90,81.0,-0.02,81.1,83,83,0,110,110,00:00,3897,-2,100,100,8,8,0,0.0,0,575,698,57030.3,-3120.9
49.7,1970,1970,631,631,2500,2500,1.90,1.90,81.0,0.00,81.2,82,82,0,110,110,00:00,3906,-2,100,100,8,8,0,0.0,0,576,700,57198.2,-3120.9
49.8,1969,1969,632,632,2500,2500,1.90,1.90,81.0,0.00,81.2,82,82,0,110,110,00:00,3914,-2,100,100,9,9,0,0.0,0,575,699,57249.1,-3120.9
49.9,1969,1969,630,630,2500,2500,1.90,1.90,81.0,0.01,81.2,82,82,0,110,110,00:00,3923,-2,100,100,9,9,0,0.0,0,575,699,57340.0,-3120.9
50.0,1969,1969,635,635,2500,2500,1.90,1.90,81.1,0.00,81.1,82,82,0,110,110,00:00,3931,-2,100,100,9,9,0,0.0,0,575,699,57399.0,-3127.6
50.1,1970,1970,630,630,2500,2500,1.90,1.90,81.1,0.01,81.1,82,82,0,110,110,00:00,3938,-2,100,100,9,9,0,0.0,0,575,699,57482.0,-3127.6
50.2,1969,1969,635,635,2500,2500,1.90,1.90,81.1,0.00,81.1,82,82,0,110,110,00:00,3946,-2,100,100,9,9,0,0.0,0,574,699,57548.8,-3127.6
50.3,1970,1970,634,634,2500,2500,1.90,1.90,81.1,0.00,81.1,82,82,0,110,110,00:00,3955,-3,100,100,10,10,0,0.0,0,574,699,57639.2,-3127.6
50.4,1970,1970,634,634,2500,2500,1.90,1.90,81.1,0.00,81.0,82,82,0,110,110,00:00,3963,-3,100,100,10,10,0,0.0,0,574,699,57716.3,-3127.6
50.5,1970,1970,637,637,2500,2500,1.90,1.90,81.1,-0.01,81.0,83,83,0,110,110,00:00,3972,-3,100,100,10,10,0,0.0,0,573,699,57795.2,-3127.6
50.6,1970,1970,637,637,2500,2500,1.90,1.90,81.1,-0.01,81.0,83,83,0,110,110,00:00,3979,-3,100,100,11,11,0,0.0,0,573,699,57867.7,-3127.6
50.7,1969,1969,638,638,2500,2500,1.90,1.90,81.1,-0.03,80.8,83,83,0,110,110,00:00,3989,-3,100,100,11,11,0,0.0,0,572,698,57928.9,-3127.6
50.8,1971,1971,631,631,2500,2500,1.90,1.90,81.1,-0.01,81.0,82,82,0,110,110,00:00,3997,-3,100,100,11,11,0,0.0,0,573,700,58106.0,-3127.6
50.9,1971,1971,632,632,2500,2500,1.90,1.90,81.1,0.01,81.0,82,82,0,110,110,00:00,4006,-3,100,100,11,11,0,0.0,0,573,700,58188.6,-3127.6
51.0,1971,1971,629,629,2500,2500,1.90,1.90,83.4,0.03,80.9,82,82,0,110,110,00:00,4012,-3,100,100,11,11,0,0.0,0,573,700,58245.6,-3256.4
51.1,1971,1971,630,630,2500,2500,1.90,1.90,83.4,0.03,80.9,82,82,0,110,110,00:00,4019,-3,100,100,12,12,0,0.0,0,572,699,58293.4,-3256.4
51.2,1971,1971,629,629,2500,2500,1.90,1.90,83.4,0.03,80.8,82,81,0,110,110,00:00,4027,-3,100,100,12,12,0,0.0,0,572,699,58366.7,-3256.4
51.3,1971,1971,632,632,2500,2500,1.90,1.90,83.4,0.02,80.7,82,82,0,110,110,00:00,4036,-3,100,100,12,12,0,0.0,0,571,699,58431.7,-3256.4
51.4,1971,1971,635,634,2500,2500,1.90,1.90,83.4,0.01,80.7,82,82,0,110,110,00:00,4044,-3,100,100,13,13,0,0.0,0,571,698,58484.7,-3256.4
51.5,1971,1971,634,634,2500,2500,1.90,1.90,83.4,0.00,80.7,82,82,0,110,110,00:00,4053,-3,100,100,13,13,0,0.0,0,571,699,58598.2,-3256.4
51.6,1971,1971,637,637,2500,2500,1.90,1.90,83.4,0.00,80.6,82,82,0,110,110,00:00,4061,-2,100,100,13,13,0,0.0,0,571,699,58676.9,-3256.4
51.7,1971,1971,636,637,2500,2500,1.90,1.90,83.4,-0.01,80.6,82,82,0,110,110,00:00,4070,-2,100,100,13,13,0,0.0,0,570,699,58754.5,-3256.4
51.8,1971,1971,636,636,2500,2500,1.90,1.90,83.4,-0.01,80.5,82,82,0,110,110,00:00,4078,-2,100,100,13,13,0,0.0,0,570,699,58838.0,-3256.4
51.9,1971,1971,637,637,2500,2500,1.90,1.90,83.4,-0.01,80.5,82,82,0,110,110,00:00,4085,-2,100,100,14,14,0,0.0,0,570,699,58910.1,-3256.4
52.0,1971,1971,636,636,2500,2500,1.90,1.90,79.2,-0.01,80.5,82,82,0,110,110,00:00,4093,-2,100,100,14,14,0,0.0,0,570,699,58986.0,-3025.1
52.1,1972,1972,630,630,2500,2500,1.90,1.90,79.2,0.00,80.6,82,82,0,110,110,00:00,4101,-2,100,100,14,14,0,0.0,0,570,700,59122.2,-3025.1
52.2,1971,1971,637,637,2500,2500,1.90,1.90,79.2,-0.01,80.4,83,83,0,110,110,00:00,4108,-2,100,100,14,14,0,0.0,0,569,698,59121.8,-3025.1
