"Time, s","Power, hp","Thrust, kgf",RPM,"Manifold pressure, atm","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %",Supercharger gear,"Throttle, %","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %","Radiator, %","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
54.6,1455,725,3001,2.02,42.9,-0.02,44.5,91,0,110,00:00,1128,-7,100,0,0,0.0,0,472,498,20633.9,-360.6
55.2,1454,719,3001,2.02,42.9,-0.01,44.5,90,0,110,00:00,1152,-7,100,0,0,0.0,0,472,499,20901.7,-360.6
55.7,1453,727,3001,2.02,45.6,-0.01,44.5,91,0,110,00:00,1177,-7,100,0,0,0.0,0,470,498,21103.9,-432.1
56.3,1453,718,3001,2.02,45.6,0.00,44.7,90,0,110,00:00,1201,-7,100,0,0,0.6,0,471,499,21382.5,-432.1
56.8,1452,721,3001,2.02,44.3,0.01,44.8,90,0,110,00:00,1225,-6,100,0,0,0.0,0,470,499,21608.4,-400.0
57.4,1451,710,3001,2.02,44.3,0.04,45.0,89,0,110,00:00,1250,-7,100,0,0,0.0,0,470,500,21892.7,-400.0
57.9,1450,716,3001,2.02,43.2,0.00,44.9,90,0,110,00:00,1275,-7,100,0,0,0.0,0,469,499,22108.8,-369.6
58.5,1449,720,3001,2.02,43.2,-0.01,44.8,91,0,110,00:00,1299,-7,100,0,0,0.0,0,468,498,22314.6,-369.6
59.0,1449,708,3001,2.02,44.8,-0.02,44.7,89,0,110,00:00,1322,-7,100,0,0,0.0,0,467,498,22530.7,-414.2
59.5,1448,716,3001,2.02,44.8,0.02,44.7,90,0,110,00:00,1347,-7,100,0,0,0.0,0,468,499,22833.2,-414.2
60.1,1447,719,3002,2.02,44.9,0.03,44.6,90,0,110,00:00,1372,-7,100,0,0,0.0,0,467,499,23046.3,-414.9
60.6,1446,723,3001,2.02,43.1,-0.01,44.5,91,0,110,00:00,1396,-7,100,0,0,0.0,0,465,497,23238.2,-369.3
61.2,1446,711,3001,2.02,43.1,-0.02,44.7,90,0,110,00:00,1421,-6,100,0,0,0.0,0,466,499,23547.4,-369.3
61.7,1445,719,3001,2.02,45.6,-0.03,44.7,91,0,110,00:00,1444,-6,100,0,0,0.0,0,465,498,23748.5,-434.7
62.3,1444,711,3001,2.02,45.6,0.00,44.9,90,0,110,00:00,1470,-6,100,0,0,0.0,0,465,499,24034.4,-434.7
62.8,1443,712,3001,2.02,44.2,-0.02,44.9,90,0,110,00:00,1494,-7,100,0,0,0.0,0,464,499,24260.6,-399.9
63.4,1443,715,3001,2.02,44.2,-0.01,44.8,90,0,110,00:00,1519,-7,100,0,0,0.0,0,463,498,24475.2,-399.9
63.9,1442,719,3001,2.02,43.9,-0.03,44.6,91,0,110,00:00,1544,-7,100,0,0,0.0,0,462,498,24702.7,-392.0
64.5,1441,710,3001,2.02,43.9,0.01,44.5,90,0,110,00:00,1567,-7,100,0,0,0.0,0,463,499,24994.6,-392.0
65.0,1441,707,3001,2.02,48.1,0.05,44.3,90,0,110,00:00,1591,-7,100,0,0,0.0,0,462,499,25232.0,-510.5
65.5,1440,718,3001,2.02,48.1,0.02,44.1,91,0,110,00:00,1615,-6,100,0,0,0.0,0,461,498,25419.7,-510.5
66.1,1439,702,3000,2.02,44.9,0.04,44.2,89,0,110,00:00,1641,-6,100,0,0,0.0,0,461,499,25722.9,-423.6
66.6,1438,710,3001,2.02,45.0,0.00,44.3,90,0,110,00:00,1664,-6,100,0,0,0.0,0,461,499,25940.8,-427.3
67.2,1437,713,3001,2.02,45.0,0.00,44.3,90,0,110,00:00,1689,-6,100,0,0,0.0,0,459,498,26143.9,-427.3
67.7,1437,717,3001,2.02,43.6,-0.03,44.3,91,0,110,00:00,1713,-6,100,0,0,0.0,0,458,498,26362.0,-391.2
68.3,1436,712,3001,2.02,43.6,-0.04,44.4,90,0,110,00:00,1737,-6,100,0,0,0.0,0,458,498,26610.1,-391.2
68.8,1435,716,3001,2.02,41.5,-0.04,44.4,91,0,110,00:00,1762,-6,100,0,0,0.0,0,457,498,26846.0,-333.9
69.4,1435,705,3001,2.02,41.5,0.00,44.6,90,0,110,00:00,1785,-6,100,0,0,0.0,0,458,499,27127.2,-333.9
69.9,1434,710,3002,2.02,47.2,0.02,44.6,90,0,110,00:00,1810,-6,100,0,0,0.0,0,457,499,27363.0,-489.5
70.5,1433,713,3001,2.02,47.2,0.02,44.7,91,0,110,00:00,1834,-6,100,0,0,0.0,0,456,498,27572.2,-489.5
71.0,1432,700,3001,2.02,45.7,0.05,44.9,89,0,110,00:00,1859,-6,100,0,0,0.0,0,457,500,27870.1,-448.0
71.6,1432,710,3002,2.02,44.7,0.02,44.9,90,0,110,00:00,1884,-6,100,0,0,0.0,0,455,499,28085.1,-420.0
72.1,1431,710,3001,2.02,44.7,0.00,44.9,90,0,110,00:00,1908,-6,100,0,0,0.0,0,454,498,28286.8,-420.0
72.6,1430,713,3001,2.02,42.9,-0.03,44.7,91,0,110,00:00,1932,-6,100,0,0,0.0,0,453,498,28512.3,-372.5
73.2,1429,712,3001,2.02,42.9,-0.01,44.6,91,0,110,00:00,1956,-6,100,0,0,0.0,0,453,498,28755.7,-372.5
73.7,1428,714,3001,2.02,43.6,0.00,44.5,91,0,110,00:00,1980,-6,100,0,0,0.0,0,452,498,28990.9,-390.8
74.3,1428,704,3001,2.02,43.6,0.02,44.5,90,0,110,00:00,2004,-6,100,0,0,0.0,0,453,499,29287.5,-390.8
74.8,1427,707,3001,2.02,47.6,0.03,44.4,90,0,110,00:00,2029,-6,100,0,0,0.0,0,452,499,29503.2,-503.3
75.4,1426,708,3001,2.02,47.6,0.01,44.3,90,0,110,00:00,2052,-6,100,0,0,0.0,0,451,498,29716.5,-503.3
75.9,1426,711,3001,2.02,44.0,0.01,44.1,91,0,110,00:00,2077,-6,100,0,0,0.0,0,450,498,29948.7,-403.7
76.4,1425,711,3001,2.02,44.0,0.00,44.1,91,0,110,00:00,2100,-5,100,0,0,0.0,0,449,498,30157.1,-403.7
77.0,1425,700,3001,2.02,44.4,-0.02,44.4,90,0,110,00:00,2126,-5,100,0,0,0.0,0,450,499,30472.2,-418.7
77.5,1424,706,3002,2.02,44.4,-0.02,44.4,90,0,110,00:00,2149,-5,100,1,0,0.0,0,449,499,30689.5,-418.7
78.1,1423,703,3001,2.02,44.7,0.00,44.5,90,0,110,00:00,2173,-5,100,2,0,0.0,0,449,499,30920.6,-424.7
78.6,1422,708,3001,2.02,44.7,0.01,44.5,91,0,110,00:00,2198,-5,100,2,0,0.0,0,448,498,31146.1,-424.7
79.2,1421,710,3001,2.02,45.2,0.03,44.5,91,0,110,00:00,2222,-6,100,3,0,0.0,0,448,500,31429.2,-438.8
79.7,1421,701,3001,2.02,45.2,0.01,44.4,90,0,110,00:00,2247,-5,100,4,0,0.0,0,447,499,31655.4,-438.8
80.3,1420,702,3001,2.02,42.9,0.01,44.4,90,0,110,00:00,2271,-5,100,4,0,0.0,0,447,499,31885.1,-380.6
80.8,1419,705,3001,2.02,43.7,0.00,44.3,90,0,110,00:00,2295,-5,100,4,0,0.0,0,446,498,32093.1,-399.9
81.4,1419,708,3001,2.02,43.7,-0.03,44.4,91,0,110,00:00,2319,-5,100,5,0,0.0,0,444,498,32296.6,-399.9
81.9,1418,700,3001,2.02,42.9,-0.04,44.6,90,0,110,00:00,2344,-5,100,5,0,0.0,0,445,499,32593.6,-379.4
82.4,1417,701,3001,2.02,42.9,-0.01,44.7,90,0,110,00:00,2368,-5,100,6,0,0.0,0,444,498,32815.5,-379.4
83.0,1417,697,3001,2.02,44.6,-0.04,44.7,90,0,110,00:00,2392,-5,100,6,0,0.0,0,444,499,33065.8,-427.2
83.5,1416,702,3001,2.02,44.6,0.00,44.6,90,0,110,00:00,2416,-5,100,7,0,0.0,0,443,499,33294.0,-427.2
84.1,1415,700,3001,2.02,45.6,0.00,44.4,90,0,110,00:00,2440,-6,100,7,0,0.0,0,442,498,33516.1,-451.3
84.6,1415,701,3002,2.02,45.6,-0.01,44.2,90,0,110,00:00,2465,-6,100,8,0,0.0,0,442,499,33773.8,-451.3
85.2,1414,693,3000,2.02,44.1,0.04,44.2,89,0,110,00:00,2489,-5,100,8,0,0.0,0,442,500,34052.4,-411.5
85.7,1413,698,3002,2.02,44.1,0.03,44.0,90,0,110,00:00,2513,-5,100,9,0,0.0,0,441,499,34257.4,-411.5
86.3,1413,703,3001,2.02,43.2,-0.02,44.0,91,0,110,00:00,2537,-5,100,9,0,0.0,0,440,498,34449.6,-388.4
86.8,1412,704,3001,2.02,43.2,0.02,43.9,91,0,110,00:00,2561,-5,100,9,0,0.0,0,439,498,34682.9,-389.5
87.4,1411,695,3001,2.02,43.2,0.05,44.1,90,0,110,00:00,2586,-5,100,10,0,0.0,0,440,500,34994.0,-389.5
87.9,1411,701,3001,2.02,47.4,0.06,44.0,90,0,110,00:00,2609,-5,100,10,0,0.0,0,439,499,35191.1,-501.9
88.4,1410,691,3001,2.02,47.4,0.05,44.1,89,0,110,00:00,2634,-5,100,11,0,0.0,0,439,499,35462.3,-501.9
89.0,1409,697,3001,2.02,44.0,0.01,44.0,90,0,110,00:00,2657,-5,100,11,0,0.0,0,438,499,35681.6,-411.3
89.5,1409,690,3001,2.02,44.0,0.04,44.1,89,0,110,00:00,2682,-4,100,11,0,0.0,0,438,500,35947.3,-411.3
90.1,1408,696,3001,2.02,45.6,0.03,44.0,90,0,110,00:00,2706,-4,100,12,0,0.0,0,437,499,36165.9,-459.8
90.6,1407,698,3001,2.02,45.6,0.01,44.0,90,0,110,00:00,2730,-4,100,12,0,0.0,0,436,499,36373.3,-459.8
91.2,1406,702,3001,2.02,43.5,-0.01,44.0,91,0,110,00:00,2753,-4,100,13,0,0.0,0,435,498,36582.4,-401.5
91.7,1406,688,3001,2.02,43.5,-0.01,44.1,89,0,110,00:00,2777,-5,100,13,0,0.0,0,436,500,36884.0,-401.5
92.3,1405,693,3001,2.02,43.6,-0.01,44.0,90,0,110,00:00,2802,-5,100,13,0,0.0,0,435,500,37117.4,-405.0
92.8,1405,697,3001,2.02,42.9,-0.03,43.8,90,0,110,00:00,2826,-5,100,13,0,0.0,0,434,499,37309.6,-386.2
93.4,1404,700,3001,2.02,42.9,0.02,43.6,91,0,110,00:00,2850,-5,100,14,0,0.0,0,433,498,37533.8,-386.2
93.9,1404,693,3001,2.02,43.0,-0.02,43.7,90,0,110,00:00,2874,-4,100,14,0,0.0,0,433,499,37810.6,-390.7
94.5,1403,695,3001,2.02,43.0,-0.02,43.6,90,0,110,00:00,2898,-4,100,14,0,0.0,0,432,499,38023.9,-390.7
95.0,1402,698,3001,2.02,42.4,-0.06,43.5,91,0,110,00:00,2921,-4,100,15,0,0.0,0,431,498,38231.1,-374.9
95.6,1401,698,3001,2.02,42.4,-0.04,43.7,91,0,110,00:00,2945,-4,100,15,0,0.0,0,432,499,38511.8,-374.9
96.1,1401,690,3001,2.02,42.2,-0.06,43.7,90,0,110,00:00,2970,-4,100,15,0,0.0,0,431,499,38742.2,-369.1
96.6,1400,695,3001,2.02,42.2,-0.03,43.7,90,0,110,00:00,2992,-4,100,15,0,0.0,0,430,498,38936.2,-369.1
97.2,1400,695,3001,2.02,45.0,-0.06,43.7,90,0,110,00:00,3017,-4,100,16,0,0.0,0,429,498,39159.9,-445.7
97.7,1400,689,3001,2.02,45.0,-0.01,43.8,90,0,110,00:00,3041,-4,100,16,0,0.0,0,430,499,39441.3,-445.7
98.3,1401,696,3001,2.02,45.5,-0.01,43.8,90,0,110,00:00,3064,-4,100,16,0,0.0,0,428,498,39637.6,-457.8
98.8,1400,686,3001,2.01,45.5,0.04,43.8,89,0,110,00:00,3089,-4,100,16,0,0.0,0,429,499,39927.1,-457.8
99.4,1400,692,3001,2.00,43.7,0.02,43.8,90,0,110,00:00,3112,-4,100,16,0,0.0,0,428,499,40137.5,-410.3
99.9,1399,694,3001,2.00,43.1,0.00,43.8,90,0,110,00:00,3135,-4,100,16,0,0.0,0,427,498,40343.9,-394.7
100.5,1399,697,3001,1.99,43.1,-0.02,43.8,91,0,110,00:00,3159,-3,100,16,0,0.0,0,426,498,40550.5,-394.7
101.0,1398,698,3001,1.98,43.4,-0.03,43.8,91,0,110,00:00,3184,-3,100,16,0,0.0,0,425,498,40786.1,-404.6
101.5,1397,690,3002,1.98,43.4,0.00,44.0,90,0,110,00:00,3208,-3,100,16,0,0.0,0,426,499,41078.8,-404.6
102.1,1397,693,3001,1.97,44.0,0.04,44.0,90,0,110,00:00,3232,-4,100,16,0,0.0,0,425,499,41299.6,-420.5
102.6,1396,692,3001,1.97,44.0,0.01,44.0,90,0,110,00:00,3256,-3,100,16,0,0.0,0,424,498,41518.2,-420.5
103.2,1395,696,3001,1.96,43.3,-0.02,44.0,91,0,110,00:00,3280,-3,100,16,0,0.0,0,423,498,41736.2,-400.5
103.7,1394,688,3001,1.96,43.3,0.00,44.1,90,0,110,00:00,3303,-3,100,16,0,0.0,0,424,499,42015.2,-400.5
104.3,1394,692,3001,1.95,43.7,-0.01,44.0,90,0,110,00:00,3328,-3,100,16,0,0.0,0,423,498,42224.9,-411.1
104.8,1393,685,3001,1.94,45.8,-0.01,44.1,90,0,110,00:00,3352,-3,100,16,0,0.0,0,423,499,42495.6,-471.0
