"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %","Propeller efficiency, %","Manifold pressure, atm",Supercharger gear,RPM,"Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
24.4,98.0,99.9,0,76,1.80,1,2850,1286,384,48.8,90,624,699,2300,0.58,41410.3,0.10
24.5,98.0,101.5,0,76,1.80,1,2850,1286,381,48.8,90,624,699,2310,0.58,41510.4,0.18
24.6,97.7,102.9,0,79,1.80,1,2850,1286,395,48.8,90,624,700,2318,0.59,41644.5,0.25
24.8,98.0,104.2,0,76,1.80,1,2850,1287,385,48.8,90,623,699,2328,0.58,41690.5,0.32
24.9,97.9,105.4,0,77,1.80,1,2850,1287,389,48.8,90,623,699,2338,0.58,41790.6,0.38
24.9,97.8,101.0,0,77,1.80,1,2850,1287,390,48.8,90,622,698,2349,0.58,41836.8,0.15
25.0,97.9,97.0,0,77,1.80,1,2850,1288,388,48.8,90,622,699,2357,0.58,41970.6,-0.05
25.2,97.8,93.4,0,77,1.80,1,2850,1288,388,48.8,90,622,699,2367,0.58,42070.6,-0.23
25.3,97.8,95.6,0,77,1.80,1,2850,1289,388,48.8,90,621,699,2377,0.58,42170.5,-0.11
25.4,97.8,97.7,0,77,1.80,1,2850,1289,388,48.8,90,621,699,2387,0.58,42270.4,-0.01
25.5,97.6,99.5,0,79,1.80,1,2850,1289,398,48.9,90,620,698,2398,0.58,42316.5,0.08
25.6,97.6,97.5,0,78,1.80,1,2850,1289,393,48.8,90,620,698,2408,0.58,42416.4,-0.02
25.7,97.5,95.7,0,79,1.80,1,2850,1290,399,48.9,90,619,697,2418,0.58,42462.4,-0.11
25.8,97.6,94.1,0,78,1.80,1,2850,1290,393,48.8,90,619,698,2428,0.58,42616.1,-0.19
25.9,97.5,92.6,0,79,1.80,1,2850,1290,401,48.9,90,618,697,2438,0.58,42662.1,-0.26
26.0,97.5,91.3,0,78,1.80,1,2850,1291,396,48.9,90,620,700,2446,0.59,42903.6,-0.33
26.1,97.4,90.1,0,79,1.80,1,2850,1291,399,48.9,90,620,700,2457,0.59,43003.4,-0.39
26.2,97.7,94.5,0,76,1.80,1,2850,1292,386,48.9,90,619,699,2467,0.59,43049.2,-0.16
26.3,97.7,98.5,0,76,1.80,1,2850,1292,386,48.9,90,619,699,2477,0.59,43148.9,0.04
26.4,97.7,102.1,0,76,1.80,1,2850,1292,383,48.9,90,618,699,2487,0.59,43248.6,0.22
26.5,97.7,101.6,0,76,1.80,1,2850,1293,387,48.9,90,618,699,2497,0.59,43348.3,0.20
26.6,97.7,101.2,0,77,1.80,1,2850,1293,388,48.9,90,618,699,2505,0.59,43428.1,0.18
26.7,97.7,100.9,0,76,1.80,1,2850,1293,385,48.9,90,618,699,2516,0.59,43527.8,0.16
26.8,97.6,100.6,0,76,1.80,1,2850,1294,385,48.9,90,617,699,2526,0.59,43627.5,0.14
26.9,97.6,100.3,0,78,1.80,1,2851,1294,394,48.9,90,616,699,2536,0.59,43727.2,0.13
27.0,97.6,100.0,0,78,1.80,1,2850,1294,394,48.9,90,616,699,2544,0.59,43807.0,0.12
27.1,97.5,99.8,0,77,1.80,1,2850,1295,388,48.9,90,616,699,2554,0.59,43906.6,0.10
27.2,97.5,99.5,0,77,1.80,1,2851,1295,392,48.9,90,616,699,2564,0.59,44006.3,0.09
27.3,97.5,99.3,0,78,1.80,1,2850,1295,398,48.9,90,615,698,2574,0.59,44052.0,0.09
27.4,97.5,97.3,0,77,1.80,1,2850,1295,392,48.9,90,615,698,2585,0.59,44151.7,-0.02
27.5,97.5,95.5,0,77,1.80,1,2851,1296,390,48.9,90,615,699,2593,0.59,44285.3,-0.11
27.6,97.5,93.9,0,78,1.80,1,2850,1296,395,48.9,90,614,699,2603,0.59,44384.9,-0.19
27.7,97.5,96.1,0,77,1.80,1,2850,1297,390,48.9,90,614,699,2613,0.59,44484.5,-0.08
27.8,97.5,98.1,0,78,1.80,1,2851,1297,397,48.9,90,613,698,2623,0.59,44530.3,0.02
27.9,97.5,99.8,0,78,1.80,1,2850,1297,397,48.9,90,613,698,2633,0.59,44629.9,0.11
28.0,97.5,97.8,0,77,1.80,1,2850,1298,393,48.9,90,613,698,2644,0.59,44729.6,0.01
28.1,97.6,96.0,0,76,1.80,1,2850,1298,387,48.9,90,613,699,2652,0.59,44863.1,-0.08
28.2,97.6,94.3,0,78,1.80,1,2851,1299,395,49.0,90,613,699,2662,0.59,44962.9,-0.16
28.3,97.6,94.7,0,78,1.80,1,2850,1299,399,49.0,90,612,698,2672,0.59,45008.7,-0.15
28.4,97.5,95.0,0,78,1.80,1,2850,1299,399,49.0,90,611,698,2682,0.59,45108.5,-0.13
28.5,97.5,95.2,0,78,1.80,1,2851,1299,399,49.0,90,611,698,2692,0.59,45208.3,-0.12
28.6,97.5,93.6,0,80,1.80,1,2850,1299,406,49.0,90,610,697,2703,0.59,45254.3,-0.20
28.7,97.6,92.2,0,78,1.80,1,2850,1300,398,49.0,90,610,698,2711,0.59,45388.0,-0.27
28.8,97.6,90.9,0,79,1.80,1,2851,1300,403,49.0,90,609,697,2723,0.59,45454.0,-0.34
28.9,97.7,97.1,0,79,1.80,1,2850,1300,403,49.0,90,611,700,2731,0.59,45695.6,-0.03
29.0,97.6,102.6,0,79,1.80,1,2850,1300,403,49.0,90,609,697,2741,0.59,45633.8,0.25
29.1,97.9,107.5,0,76,1.80,1,2850,1302,389,49.0,90,610,699,2751,0.59,45841.5,0.50
29.2,98.0,104.8,0,77,1.80,1,2850,1302,393,49.0,90,610,699,2762,0.59,45941.4,0.36
29.3,97.7,102.2,0,79,1.80,1,2850,1301,403,49.0,90,610,700,2770,0.59,46075.4,0.23
29.4,97.7,100.0,0,79,1.80,1,2850,1302,402,49.0,90,610,700,2780,0.59,46175.5,0.12
29.5,98.0,99.8,0,77,1.80,1,2850,1303,394,49.0,90,609,699,2790,0.59,46221.6,0.10
29.6,98.1,99.6,0,77,1.80,1,2849,1303,391,49.0,90,609,699,2800,0.59,46321.7,0.09
29.7,98.1,99.5,0,76,1.80,1,2850,1304,389,49.0,90,608,699,2811,0.59,46421.8,0.08
29.8,98.1,99.3,0,77,1.80,1,2850,1304,394,49.0,90,608,699,2821,0.59,46521.9,0.08
29.9,97.9,99.2,0,79,1.80,1,2850,1303,405,49.0,90,608,700,2829,0.59,46656.0,0.07
30.0,98.1,99.1,0,76,1.80,1,2850,1305,390,49.0,90,607,699,2839,0.59,46702.2,0.06
30.1,98.1,99.0,0,77,1.80,1,2850,1305,395,49.0,90,607,699,2849,0.59,46802.4,0.06
30.2,98.1,98.9,0,77,1.80,1,2850,1305,396,49.0,90,606,699,2860,0.59,46902.7,0.05
30.3,98.1,98.8,0,77,1.80,1,2850,1306,396,49.0,90,606,699,2870,0.59,47002.8,0.04
30.4,98.1,98.8,0,77,1.80,1,2850,1306,393,49.0,90,606,699,2878,0.59,47083.0,0.04
30.5,98.1,98.7,0,77,1.80,1,2850,1306,392,49.0,90,606,699,2888,0.59,47183.1,0.04
30.6,98.1,98.6,0,77,1.80,1,2850,1306,392,49.0,90,606,699,2898,0.59,47283.3,0.03
30.7,98.1,98.6,0,77,1.80,1,2850,1307,393,49.0,90,605,699,2909,0.59,47383.4,0.03
30.8,98.1,98.5,0,77,1.80,1,2850,1307,393,49.0,90,605,699,2919,0.59,47483.6,0.03
30.9,98.1,98.5,0,77,1.80,1,2850,1308,394,49.1,90,605,699,2927,0.59,47563.7,0.02
31.0,98.0,98.4,0,78,1.80,1,2850,1308,400,49.1,90,604,699,2937,0.59,47663.9,0.02
31.1,98.0,98.4,0,77,1.80,1,2850,1308,396,49.0,90,604,699,2947,0.59,47763.9,0.02
31.2,97.9,98.4,0,78,1.80,1,2851,1309,401,49.1,90,603,698,2958,0.59,47810.2,0.02
31.3,97.9,96.5,0,78,1.80,1,2850,1308,402,49.1,90,603,698,2968,0.59,47910.2,-0.08
31.4,97.9,94.8,0,77,1.80,1,2850,1309,396,49.1,90,603,699,2976,0.59,48044.1,-0.16
31.5,97.9,93.3,0,78,1.80,1,2851,1310,398,49.1,90,603,699,2986,0.59,48144.1,-0.24
31.6,97.9,95.6,0,78,1.80,1,2850,1310,400,49.1,90,602,699,2996,0.59,48244.1,-0.12
31.7,97.8,97.6,0,78,1.80,1,2850,1310,401,49.1,90,601,698,3009,0.59,48310.3,-0.02
31.8,97.8,99.5,0,78,1.80,1,2850,1310,401,49.1,90,601,698,3017,0.59,48390.3,0.08
31.9,97.8,97.5,0,79,1.80,1,2851,1311,403,49.1,90,601,698,3025,0.59,48470.3,-0.02
32.0,97.8,95.7,0,78,1.80,1,2850,1311,401,49.1,90,601,698,3035,0.59,48570.3,-0.11
32.1,97.7,94.1,0,79,1.80,1,2850,1311,409,49.1,90,599,697,3047,0.59,48636.5,-0.19
32.2,97.7,92.6,0,79,1.80,1,2850,1311,408,49.1,90,599,697,3057,0.59,48736.5,-0.27
32.3,97.8,91.3,0,79,1.80,1,2850,1312,404,49.1,90,599,698,3066,0.59,48870.3,-0.33
32.4,97.7,90.2,0,80,1.80,1,2850,1312,411,49.1,90,599,697,3076,0.59,48916.5,-0.39
32.5,98.0,94.6,0,77,1.80,1,2850,1313,395,49.1,90,600,699,3086,0.59,49124.3,-0.16
32.6,97.7,98.7,0,80,1.80,1,2850,1312,411,49.1,90,597,697,3096,0.59,49116.6,0.04
32.7,97.9,102.3,0,78,1.80,1,2851,1314,400,49.1,90,599,699,3106,0.59,49324.4,0.22
32.8,98.0,101.9,0,78,1.80,1,2850,1314,400,49.1,90,599,699,3115,0.59,49404.4,0.20
32.9,98.0,101.5,0,77,1.80,1,2850,1314,394,49.1,90,599,699,3125,0.59,49504.4,0.18
33.0,98.0,101.1,0,78,1.80,1,2851,1315,401,49.1,90,598,699,3135,0.59,49604.5,0.16
33.1,97.9,99.0,0,79,1.80,1,2850,1314,408,49.2,90,597,698,3145,0.59,49650.8,0.05
33.2,97.9,97.0,0,79,1.80,1,2850,1314,405,49.1,90,596,698,3155,0.59,49750.9,-0.05
33.3,97.9,95.3,0,78,1.80,1,2851,1315,401,49.1,90,597,698,3164,0.59,49830.9,-0.13
33.4,97.9,95.6,0,79,1.80,1,2851,1315,407,49.2,90,596,698,3174,0.59,49931.0,-0.12
33.5,97.9,95.8,0,79,1.80,1,2850,1315,409,49.2,90,596,698,3184,0.59,50031.2,-0.11
33.6,97.8,96.0,0,79,1.80,1,2850,1315,409,49.2,90,595,697,3194,0.59,50077.5,-0.10
33.7,97.8,94.4,0,79,1.80,1,2850,1316,410,49.2,90,595,697,3204,0.59,50177.6,-0.18
33.8,97.9,92.9,0,79,1.80,1,2850,1316,409,49.2,90,596,700,3213,0.59,50419.4,-0.25
33.9,97.8,91.6,0,80,1.80,1,2850,1316,411,49.2,90,596,700,3223,0.59,50519.5,-0.32
34.0,97.8,97.6,0,79,1.80,1,2850,1317,409,49.2,90,596,700,3233,0.59,50619.7,-0.01
34.1,97.8,103.1,0,80,1.80,1,2850,1317,411,49.2,90,595,700,3243,0.59,50719.8,0.26
34.2,97.9,108.0,0,79,1.80,1,2850,1318,409,49.2,90,594,698,3251,0.59,50692.0,0.51
34.3,97.8,107.0,0,80,1.80,1,2850,1318,411,49.2,90,595,700,3262,0.59,50900.0,0.46
34.4,98.1,106.1,0,77,1.80,1,2850,1319,398,49.2,90,594,699,3272,0.59,50946.2,0.41
34.5,97.7,105.2,0,81,1.80,1,2850,1318,415,49.2,90,594,700,3282,0.59,51100.2,0.37
34.6,97.8,104.5,0,79,1.80,1,2850,1319,408,49.2,90,594,700,3292,0.59,51200.3,0.33
34.7,97.8,103.8,0,79,1.80,1,2851,1320,410,49.2,90,594,700,3300,0.59,51280.4,0.30
34.8,98.0,103.2,0,78,1.80,1,2850,1320,404,49.2,90,593,699,3311,0.59,51326.5,0.27
34.9,98.0,100.9,0,77,1.80,1,2849,1320,397,49.2,90,593,699,3321,0.59,51426.5,0.15
35.0,97.7,98.7,0,80,1.80,1,2850,1320,413,49.2,90,593,700,3331,0.59,51580.6,0.04
35.1,97.9,96.8,0,79,1.80,1,2851,1321,407,49.2,90,592,699,3341,0.59,51626.6,-0.05
35.2,97.9,96.9,0,77,1.80,1,2849,1321,399,49.2,90,592,699,3351,0.59,51726.6,-0.05
35.3,97.9,97.0,0,77,1.80,1,2851,1322,401,49.2,90,591,699,3361,0.59,51826.6,-0.04
35.4,97.8,97.1,0,80,1.80,1,2851,1322,413,49.3,90,590,698,3372,0.59,51872.7,-0.04
35.5,97.8,97.2,0,78,1.80,1,2849,1322,405,49.2,90,590,699,3380,0.59,52006.6,-0.04
35.6,97.9,97.3,0,76,1.80,1,2850,1322,394,49.2,90,590,699,3390,0.59,52106.5,-0.03
35.7,97.9,97.3,0,78,1.80,1,2851,1323,404,49.3,90,590,699,3400,0.59,52206.4,-0.03
35.8,97.8,97.4,0,79,1.80,1,2850,1323,408,49.3,90,589,699,3410,0.59,52306.4,-0.03
35.9,97.8,97.4,0,77,1.80,1,2850,1323,401,49.2,90,589,699,3421,0.59,52406.3,-0.02
36.0,97.8,97.4,0,78,1.80,1,2851,1324,406,49.3,90,589,699,3431,0.59,52506.1,-0.02
36.1,97.8,97.5,0,78,1.80,1,2850,1324,405,49.3,90,589,699,3439,0.59,52586.0,-0.02
36.2,97.8,97.5,0,77,1.80,1,2850,1324,399,49.2,90,589,699,3449,0.59,52685.8,-0.02
36.3,97.7,97.5,0,78,1.80,1,2851,1325,406,49.3,90,588,699,3459,0.59,52785.7,-0.02
36.4,97.7,97.6,0,78,1.80,1,2849,1325,403,49.3,90,588,699,3469,0.59,52885.4,-0.01
36.5,97.7,97.6,0,77,1.80,1,2850,1325,398,49.3,90,588,699,3480,0.59,52985.2,-0.01
36.6,97.7,97.6,0,78,1.80,1,2850,1326,405,49.3,90,587,699,3490,0.59,53084.9,-0.01
36.7,97.4,99.4,0,80,1.80,1,2850,1325,416,49.3,90,588,700,3498,0.59,53218.7,0.08
36.8,97.6,101.0,0,78,1.80,1,2850,1326,405,49.3,90,586,699,3508,0.59,53264.5,0.17
36.9,97.6,102.5,0,79,1.80,1,2850,1327,409,49.3,90,586,699,3518,0.59,53364.2,0.24
37.0,97.6,100.2,0,77,1.80,1,2849,1326,400,49.3,90,586,699,3528,0.59,53463.8,0.13
37.1,97.3,98.1,0,79,1.80,1,2850,1327,411,49.3,90,586,700,3537,0.59,53597.5,0.02
37.2,97.6,96.3,0,78,1.80,1,2851,1328,407,49.3,90,586,699,3547,0.59,53643.2,-0.07
37.3,97.2,98.2,0,81,1.80,1,2849,1326,418,49.3,90,586,700,3557,0.59,53796.7,0.03
37.4,97.3,100.0,0,79,1.80,1,2850,1328,409,49.3,90,585,700,3567,0.59,53896.3,0.12
37.5,97.2,101.5,0,81,1.80,1,2851,1328,420,49.4,90,585,700,3577,0.59,53995.8,0.20
37.6,97.3,101.1,0,80,1.80,1,2850,1328,415,49.3,90,585,700,3585,0.59,54075.5,0.18
37.7,97.5,100.7,0,77,1.80,1,2850,1329,401,49.3,90,584,699,3597,0.59,54140.9,0.16
37.8,97.2,100.4,0,80,1.80,1,2851,1329,417,49.4,90,584,700,3606,0.59,54274.5,0.15
37.9,97.3,98.2,0,79,1.80,1,2850,1329,410,49.4,90,583,699,3618,0.59,54339.9,0.04
38.0,97.3,96.3,0,78,1.80,1,2850,1330,408,49.3,90,583,699,3626,0.59,54419.5,-0.06
38.1,97.3,94.6,0,78,1.80,1,2850,1330,408,49.3,90,583,699,3636,0.59,54518.9,-0.14
38.2,97.2,93.0,0,79,1.80,1,2851,1330,413,49.4,90,582,698,3646,0.59,54564.4,-0.22
38.3,97.2,91.6,0,79,1.80,1,2850,1330,411,49.4,90,582,698,3656,0.59,54663.7,-0.29
38.4,97.1,90.4,0,79,1.80,1,2851,1331,414,49.4,90,581,698,3666,0.59,54763.0,-0.35
38.5,97.0,91.0,0,80,1.80,1,2850,1331,419,49.4,90,580,698,3676,0.59,54862.3,-0.32
38.6,97.0,91.6,0,79,1.80,1,2850,1331,413,49.4,90,580,698,3685,0.59,54941.7,-0.29
38.7,96.9,92.2,0,80,1.80,1,2850,1331,418,49.4,90,580,698,3695,0.59,55040.9,-0.26
38.8,97.0,92.6,0,79,1.80,1,2850,1332,413,49.4,90,580,698,3705,0.59,55140.1,-0.23
38.9,96.9,93.1,0,80,1.80,1,2850,1332,419,49.4,90,579,698,3715,0.59,55239.3,-0.21
39.0,96.9,93.5,0,80,1.80,1,2850,1332,415,49.4,90,581,700,3723,0.60,55426.5,-0.19
39.1,97.1,95.6,0,78,1.80,1,2850,1333,407,49.4,90,580,699,3733,0.59,55471.6,-0.08
39.2,97.1,97.6,0,78,1.80,1,2850,1333,407,49.4,90,580,699,3743,0.60,55570.7,0.02
39.3,97.0,99.3,0,79,1.80,1,2850,1334,410,49.4,90,579,699,3753,0.59,55669.9,0.11
39.4,97.0,99.1,0,78,1.80,1,2850,1334,405,49.4,90,579,699,3763,0.60,55768.9,0.10
39.5,96.8,98.9,0,80,1.80,1,2850,1334,416,49.4,90,579,700,3771,0.60,55902.1,0.09
39.6,97.0,98.7,0,78,1.80,1,2851,1335,409,49.4,90,579,699,3782,0.60,55947.2,0.08
39.7,97.0,98.5,0,79,1.80,1,2850,1335,413,49.4,90,578,699,3792,0.60,56046.3,0.07
39.8,97.0,98.4,0,78,1.80,1,2850,1335,408,49.4,90,578,699,3802,0.60,56145.4,0.07
39.9,97.1,98.2,0,78,1.80,1,2850,1336,406,49.4,90,578,699,3810,0.60,56224.6,0.06
40.0,97.0,98.1,0,79,1.80,1,2850,1336,413,49.5,90,577,699,3822,0.60,56343.6,0.05
40.1,97.1,98.0,0,78,1.80,1,2850,1336,407,49.4,90,577,699,3830,0.60,56422.8,0.05
40.2,97.1,97.9,0,78,1.80,1,2850,1337,407,49.4,90,577,699,3840,0.60,56521.9,0.04
40.3,97.0,96.0,0,80,1.80,1,2851,1337,417,49.5,90,576,698,3852,0.60,56587.0,-0.05
40.4,97.0,94.3,0,79,1.80,1,2850,1337,412,49.5,90,576,699,3860,0.60,56720.2,-0.14
40.5,97.1,92.7,0,78,1.80,1,2850,1337,410,49.4,90,576,699,3870,0.60,56819.3,-0.22
40.6,97.0,93.1,0,80,1.80,1,2851,1338,418,49.5,90,575,698,3881,0.60,56864.6,-0.20
40.7,97.0,93.5,0,80,1.80,1,2850,1337,419,49.5,90,574,698,3891,0.60,56963.8,-0.18
40.8,97.0,93.9,0,79,1.80,1,2850,1338,414,49.5,90,574,698,3901,0.60,57063.0,-0.16
40.9,97.0,94.2,0,80,1.80,1,2851,1338,420,49.5,90,574,698,3909,0.60,57142.4,-0.14
41.0,97.0,94.5,0,80,1.80,1,2850,1338,419,49.5,90,573,698,3919,0.60,57241.6,-0.13
41.1,97.0,94.7,0,79,1.80,1,2850,1339,415,49.5,90,573,698,3929,0.60,57340.9,-0.12
41.2,97.0,94.9,0,80,1.80,1,2851,1339,423,49.5,90,572,698,3939,0.59,57440.1,-0.11
41.3,97.0,95.1,0,80,1.80,1,2850,1339,421,49.5,90,574,700,3949,0.60,57647.3,-0.09
41.4,97.1,95.3,0,79,1.80,1,2850,1340,416,49.5,90,574,700,3957,0.60,57726.7,-0.09
41.5,97.3,97.4,0,79,1.80,1,2851,1341,413,49.5,90,573,699,3968,0.60,57772.1,0.02
41.6,97.0,99.2,0,81,1.80,1,2850,1339,424,49.5,90,573,700,3978,0.60,57925.4,0.11
41.7,97.1,100.8,0,79,1.80,1,2850,1340,416,49.5,90,571,698,3988,0.60,57916.8,0.19
41.8,97.1,98.6,0,81,1.80,1,2851,1341,425,49.6,90,571,698,3998,0.60,58016.2,0.08
41.9,97.2,96.6,0,80,1.80,1,2850,1341,422,49.5,90,572,700,4006,0.60,58203.6,-0.02
42.0,97.1,94.9,0,80,1.80,1,2850,1341,419,49.5,90,572,700,4016,0.60,58303.0,-0.11
42.1,97.1,95.1,0,80,1.80,1,2851,1342,421,49.5,90,570,698,4026,0.60,58294.5,-0.10
42.2,97.2,95.3,0,80,1.80,1,2850,1342,419,49.5,90,570,698,4036,0.60,58393.8,-0.09
42.3,97.2,95.5,0,80,1.80,1,2850,1342,420,49.5,90,569,698,4047,0.60,58493.3,-0.08
42.4,97.2,95.6,0,80,1.80,1,2850,1343,421,49.6,90,569,698,4055,0.60,58572.8,-0.07
42.5,97.2,95.8,0,80,1.80,1,2850,1343,419,49.6,90,569,698,4065,0.60,58672.2,-0.07
42.6,97.2,95.9,0,80,1.80,1,2850,1343,419,49.6,90,569,698,4075,0.60,58771.7,-0.06
42.7,97.3,96.1,0,79,1.80,1,2850,1344,416,49.6,90,569,698,4085,0.60,58871.1,-0.05
42.9,97.2,96.2,0,80,1.80,1,2851,1344,422,49.6,90,568,698,4095,0.60,58970.5,-0.05
42.9,97.3,96.3,0,79,1.80,1,2850,1344,414,49.6,90,569,699,4103,0.60,59103.9,-0.04
43.0,97.3,96.4,0,79,1.80,1,2851,1345,417,49.6,90,568,698,4115,0.60,59169.4,-0.04
43.1,97.3,96.5,0,80,1.80,1,2850,1345,420,49.6,90,567,698,4126,0.60,59268.9,-0.04
43.2,97.3,96.6,0,80,1.80,1,2850,1345,419,49.6,90,567,698,4134,0.60,59348.4,-0.03
43.3,97.3,96.6,0,79,1.80,1,2850,1345,417,49.6,90,567,698,4144,0.60,59447.9,-0.03
43.4,97.4,96.7,0,79,1.80,1,2850,1346,415,49.6,90,567,699,4154,0.60,59601.2,-0.03
43.6,97.3,96.8,0,79,1.80,1,2850,1346,417,49.6,90,567,699,4164,0.60,59700.6,-0.02
43.7,97.3,96.8,0,80,1.80,1,2850,1346,421,49.6,90,566,698,4174,0.60,59746.2,-0.02
43.8,97.2,96.9,0,80,1.80,1,2850,1346,422,49.6,90,565,698,4184,0.60,59845.7,-0.02
43.9,97.3,96.9,0,78,1.80,1,2850,1347,414,49.6,90,566,699,4193,0.60,59979.1,-0.02
44.0,97.3,98.8,0,79,1.80,1,2851,1348,417,49.6,90,566,699,4203,0.60,60078.5,0.08
44.1,97.4,100.5,0,80,1.80,1,2850,1347,420,49.6,90,565,699,4213,0.60,60177.9,0.16
44.2,97.3,102.0,0,79,1.80,1,2850,1348,419,49.6,90,565,699,4223,0.60,60277.4,0.24
44.3,97.3,101.5,0,79,1.80,1,2850,1348,419,49.6,90,564,699,4233,0.60,60376.9,0.21
44.4,97.4,101.1,0,78,1.80,1,2850,1348,413,49.6,90,565,699,4241,0.60,60456.4,0.19
44.5,97.4,100.7,0,78,1.80,1,2850,1349,413,49.6,90,564,699,4251,0.60,60555.8,0.17
44.6,97.3,100.4,0,79,1.80,1,2851,1349,420,49.7,90,564,699,4261,0.60,60655.3,0.16
44.7,97.3,100.1,0,80,1.80,1,2850,1349,422,49.7,90,563,699,4272,0.60,60754.7,0.14
44.8,97.3,99.8,0,79,1.80,1,2850,1349,416,49.6,90,563,699,4280,0.60,60834.2,0.13
44.9,97.3,99.5,0,79,1.80,1,2851,1350,417,49.7,90,563,699,4290,0.60,60933.6,0.11
45.0,97.2,99.3,0,80,1.80,1,2851,1350,423,49.7,90,562,699,4300,0.60,61033.1,0.10
45.1,97.1,99.1,0,80,1.80,1,2850,1349,425,49.7,90,561,698,4312,0.60,61098.4,0.09
45.2,97.2,98.9,0,79,1.80,1,2850,1350,416,49.6,90,562,699,4320,0.60,61231.8,0.08
45.3,97.2,98.7,0,80,1.80,1,2851,1351,422,49.7,90,561,699,4328,0.60,61311.3,0.07
45.4,97.2,98.6,0,79,1.80,1,2850,1351,420,49.7,90,562,699,4338,0.60,61410.5,0.07
45.5,97.2,98.4,0,78,1.80,1,2850,1351,415,49.7,90,561,699,4349,0.60,61509.8,0.06
45.6,97.1,98.3,0,80,1.80,1,2851,1352,424,49.7,90,561,699,4359,0.60,61609.1,0.05
45.7,97.0,98.2,0,81,1.80,1,2850,1351,427,49.7,90,560,698,4369,0.60,61654.5,0.05
45.8,96.9,96.3,0,80,1.80,1,2850,1351,423,49.7,90,559,698,4379,0.60,61753.7,-0.05
45.9,97.0,94.5,0,79,1.80,1,2851,1353,417,49.7,90,560,699,4389,0.60,61906.7,-0.13
46.0,97.0,93.0,0,80,1.80,1,2851,1353,426,49.7,90,559,699,4399,0.60,62005.9,-0.21
46.1,97.0,95.2,0,80,1.80,1,2850,1353,423,49.7,90,559,699,4409,0.60,62105.1,-0.10
46.2,97.1,97.2,0,79,1.80,1,2850,1353,416,49.7,90,559,699,4417,0.60,62184.4,0.00
46.3,97.1,99.0,0,79,1.80,1,2851,1354,421,49.7,90,559,699,4427,0.60,62283.6,0.10
46.4,97.0,98.8,0,80,1.80,1,2850,1354,426,49.8,90,558,699,4438,0.60,62382.7,0.09
46.5,97.0,98.6,0,79,1.80,1,2850,1354,420,49.7,90,558,699,4448,0.60,62481.9,0.08
46.6,96.9,98.5,0,80,1.80,1,2851,1354,425,49.8,90,557,698,4458,0.60,62527.1,0.07
46.7,97.0,98.3,0,80,1.80,1,2850,1355,425,49.8,90,557,699,4466,0.60,62660.3,0.06
46.8,97.0,98.2,0,79,1.80,1,2850,1355,418,49.7,90,557,699,4476,0.60,62759.4,0.06
46.9,97.0,98.1,0,80,1.80,1,2851,1356,423,49.8,90,557,699,4486,0.60,62858.5,0.05
47.0,97.0,98.0,0,80,1.80,1,2850,1355,426,49.8,90,556,699,4496,0.60,62957.7,0.05
47.1,97.1,97.9,0,79,1.80,1,2850,1356,417,49.7,90,557,699,4506,0.60,63056.8,0.04
47.2,97.0,97.8,0,79,1.80,1,2851,1356,422,49.8,90,556,699,4514,0.60,63136.1,0.04
47.3,97.0,97.7,0,81,1.80,1,2850,1356,428,49.8,90,556,699,4524,0.60,63235.3,0.03
47.4,97.0,97.6,0,80,1.80,1,2850,1356,425,49.8,90,555,698,4535,0.60,63280.6,0.03
47.5,97.0,97.6,0,79,1.80,1,2850,1357,420,49.8,90,555,699,4545,0.60,63433.6,0.03
47.6,97.0,95.7,0,81,1.80,1,2851,1357,430,49.8,90,554,698,4555,0.60,63479.0,-0.07
47.7,97.1,94.0,0,80,1.80,1,2850,1357,427,49.8,90,555,699,4563,0.60,63612.2,-0.15
47.8,97.2,92.5,0,78,1.80,1,2850,1358,417,49.8,90,555,699,4573,0.60,63711.4,-0.23
47.9,97.2,94.8,0,79,1.80,1,2851,1359,423,49.8,90,554,699,4583,0.60,63810.7,-0.11
48.0,97.1,96.9,0,81,1.80,1,2850,1358,430,49.9,90,554,699,4593,0.60,63910.0,-0.01
48.1,97.2,98.7,0,79,1.80,1,2850,1358,422,49.8,90,553,699,4603,0.60,64009.3,0.08
48.2,97.2,98.6,0,79,1.80,1,2851,1359,419,49.8,90,553,699,4611,0.60,64088.8,0.08
48.3,97.3,98.5,0,80,1.80,1,2851,1359,426,49.9,90,553,699,4622,0.60,64188.1,0.07
48.4,97.3,98.3,0,79,1.80,1,2850,1359,423,49.8,90,553,699,4632,0.60,64287.5,0.06
48.5,97.4,98.2,0,78,1.80,1,2850,1360,416,49.8,90,553,699,4642,0.60,64386.8,0.06
48.6,97.4,98.1,0,79,1.80,1,2851,1360,421,49.8,90,553,699,4652,0.60,64486.2,0.05
48.7,97.4,98.1,0,79,1.80,1,2850,1360,422,49.9,90,552,699,4662,0.60,64585.6,0.04
48.8,97.4,98.0,0,79,1.80,1,2850,1361,422,49.8,90,552,699,4672,0.60,64685.1,0.04
48.9,97.4,97.9,0,79,1.80,1,2850,1361,419,49.8,90,552,699,4682,0.60,64784.5,0.04
49.0,97.4,97.9,0,80,1.80,1,2851,1361,425,49.9,90,551,699,4693,0.60,64884.0,0.03
